"","Seascapes","lag","si","cmi","bcmi","z"
"1","1 & 2",0,1.10203516122555,0.403019706940357,0.305942977316411,3.10125947680648
"2","1 & 2",1,1.10203516122555,0.344971424074604,0.230636364444441,2.21856550105692
"3","1 & 2",2,1.10203516122555,0.367419212789105,0.277708909691008,2.39245558631399
"4","1 & 2",3,1.10203516122555,0.314347618361157,0.231435447248116,2.89567920786149
"5","1 & 2",4,1.10203516122555,0.230566835668701,0.11771656168753,1.4032545732557
"6","1 & 2",5,1.10203516122555,0.17237931774882,0.0582047503533249,0.68170265586262
"7","1 & 2",6,1.10203516122555,0.186930846821406,0.0780219171172911,1.02508771509624
"8","1 & 2",7,1.10203516122555,0.16997810363258,0.0592445850615837,0.940347004609105
"9","1 & 2",8,1.10203516122555,0.175720759363211,0.0761205274169627,0.911258931446298
"10","1 & 2",9,1.10203516122555,0.153262559346246,0.0534021952236862,0.65493614681201
"11","1 & 2",10,1.10203516122555,0.163607435061603,0.0497803336813309,0.565697858190591
"12","1 & 3",0,1.10203516122555,0.293179058249825,0.126354360766149,1.13348602645799
"13","1 & 3",1,1.10203516122555,0.372984655743593,0.243439936893643,2.35167126838737
"14","1 & 3",2,1.10203516122555,0.319250009244427,0.209460876134461,2.51077419627609
"15","1 & 3",3,1.10203516122555,0.360058017711352,0.26908144377193,2.4668870629952
"16","1 & 3",4,1.10203516122555,0.177611195820468,0.0372870734471298,0.543675410514286
"17","1 & 3",5,1.10203516122555,0.193109647735612,0.0502317533640065,0.695510875812875
"18","1 & 3",6,1.10203516122555,0.129008995609357,-0.00445482352765055,-0.0729414393176468
"19","1 & 3",7,1.10203516122555,0.174730522222196,0.0885364494525927,1.39944420336542
"20","1 & 3",8,1.10203516122555,0.178066610981511,0.0835822194193014,1.07039519864393
"21","1 & 3",9,1.10203516122555,0.233113588794593,0.152752975165518,1.70316080170046
"22","1 & 3",10,1.10203516122555,0.198765850114339,0.0935999164193456,1.05951120074665
"23","1 & 4",0,1.10203516122555,0.463590391906588,0.302398274868272,2.71772834042525
"24","1 & 4",1,1.10203516122555,0.443349302260069,0.320854854080299,3.01500521090548
"25","1 & 4",2,1.10203516122555,0.349477276473461,0.219993955044789,2.39262307213261
"26","1 & 4",3,1.10203516122555,0.356812286825294,0.213861631646145,2.17191653486553
"27","1 & 4",4,1.10203516122555,0.387878718600862,0.296978682553944,2.82413835323936
"28","1 & 4",5,1.10203516122555,0.363729624943716,0.283452537583067,3.52133814406517
"29","1 & 4",6,1.10203516122555,0.333035585882155,0.238401667946479,2.42855684023597
"30","1 & 4",7,1.10203516122555,0.46017993672369,0.397670580144295,3.13263656794047
"31","1 & 4",8,1.10203516122555,0.294869806494467,0.189014546168007,2.18818957579501
"32","1 & 4",9,1.10203516122555,0.28330597399983,0.203593421249046,2.8018853591227
"33","1 & 4",10,1.10203516122555,0.193539145085204,0.0670634318939091,0.747240021325864
"34","1 & 5",0,1.10203516122555,0.157272546103865,0.0532056640360352,0.777223760307784
"35","1 & 5",1,1.10203516122555,0.231418559961441,0.14331897157793,1.78851581919662
"36","1 & 5",2,1.10203516122555,0.248624172103559,0.15945734768189,1.76188631063344
"37","1 & 5",3,1.10203516122555,0.25362238676601,0.163242522790046,1.95051132961046
"38","1 & 5",4,1.10203516122555,0.251437575799965,0.169682366013159,2.16333963155979
"39","1 & 5",5,1.10203516122555,0.179127721556349,0.0852299204370938,1.10111002915736
"40","1 & 5",6,1.10203516122555,0.151297512356704,0.0602600237423937,0.879101897276778
"41","1 & 5",7,1.10203516122555,0.147230273374679,0.0492304565279025,0.86008085576063
"42","1 & 5",8,1.10203516122555,0.17129083691348,0.107545072393332,1.73228735964571
"43","1 & 5",9,1.10203516122555,0.237978550173561,0.199839025880184,2.3966198764321
"44","1 & 5",10,1.10203516122555,0.141532432357791,0.0738604806055411,1.04152058732469
"45","1 & 6",0,1.10203516122555,0.329869034040985,0.206911397045438,1.83372058025656
"46","1 & 6",1,1.10203516122555,0.401250903644473,0.258260975464162,2.40276469158074
"47","1 & 6",2,1.10203516122555,0.272738028304533,0.100767093973408,0.917458165686774
"48","1 & 6",3,1.10203516122555,0.272687298612485,0.168003920414765,1.79820961483124
"49","1 & 6",4,1.10203516122555,0.290300586617313,0.194741326244541,2.76462014850048
"50","1 & 6",5,1.10203516122555,0.245192670156574,0.138238635200849,1.54092940963275
"51","1 & 6",6,1.10203516122555,0.230676158964497,0.143467629715775,1.71455509689438
"52","1 & 6",7,1.10203516122555,0.223690864358999,0.119609308882579,1.55645376682762
"53","1 & 6",8,1.10203516122555,0.208063747479263,0.0987672248512489,1.22820922542434
