"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"152",-2.49901532403364,0.0705426888521194,1999,4,"WAH3","D",-2.35792994632941,-2.64010070173788,-2.25562678469752,-2.74240386336976,0.48677707867224
"153",-2.48313127921285,0.0705750171738922,2000,4,"WAH3","D",-2.34198124486507,-2.62428131356064,-2.2396311997137,-2.72663135871201,0.487000158998309
"154",-2.46950481138519,0.0706174764314849,2001,4,"WAH3","D",-2.32826985852222,-2.61073976424816,-2.22585823765885,-2.71315138511153,0.487293147452675
"155",-2.45795286152904,0.0706750403714062,2002,4,"WAH3","D",-2.31660278078622,-2.59930294227185,-2.21410767893927,-2.7017980441188,0.487690365179525
"156",-2.44828356002385,0.0707920092177644,2003,4,"WAH3","D",-2.30669954158832,-2.58986757845938,-2.20403480794834,-2.69253231209935,0.48849750415101
"157",-2.44029377866325,0.0709773033429083,2004,4,"WAH3","D",-2.29833917197743,-2.58224838534907,-2.19540571913859,-2.68518183818791,0.489776119049314
"158",-2.43377103919794,0.0711751231155766,2005,4,"WAH3","D",-2.29142079296679,-2.5761212854291,-2.18820045585253,-2.67934162254335,0.491141166690819
"159",-2.42849974255426,0.0713289512443313,2006,4,"WAH3","D",-2.28584184006559,-2.57115764504292,-2.18239841670136,-2.67460106840715,0.492202651705798
"160",-2.42426996300341,0.0714493292508416,2007,4,"WAH3","D",-2.28137130450173,-2.56716862150509,-2.1777533052763,-2.67078662073052,0.493033315454218
"161",-2.42088626458063,0.0715864417491266,2008,4,"WAH3","D",-2.27771338108238,-2.56405914807889,-2.17389653712475,-2.66787599203652,0.493979454911767
"162",-2.41817428191121,0.0717473925921921,2009,4,"WAH3","D",-2.27467949672682,-2.56166906709559,-2.1706292369414,-2.66571932688101,0.495090089939608
"163",-2.4159838833236,0.0718890710582062,2010,4,"WAH3","D",-2.27220574120719,-2.55976202544001,-2.16795001498372,-2.66401775166347,0.49606773667975
"164",-2.4141890592087,0.0720186415890136,2011,4,"WAH3","D",-2.27015177603067,-2.55822634238673,-2.16570814266656,-2.66266997575084,0.496961833084278
"165",-2.41268569266611,0.0722745623226746,2012,4,"WAH3","D",-2.26813656802076,-2.55723481731146,-2.16332179059329,-2.66204959473893,0.498727804145635
"166",-2.41138871699818,0.0728769937887773,2013,4,"WAH3","D",-2.26563472942063,-2.55714270457574,-2.15994628748375,-2.66283114651262,0.502884859028877
"167",-2.41022981443484,0.0740286183186939,2014,4,"WAH3","D",-2.26217257779745,-2.55828705107223,-2.15481401479855,-2.66564561407113,0.510831599272579
"168",-2.40915603251102,0.0759472626058064,2015,4,"WAH3","D",-2.25726150729941,-2.56105055772263,-2.14712046776307,-2.67119159725897,0.524071129495898
"169",-2.40812891370741,0.079021093272717,2016,4,"WAH3","D",-2.25008672716197,-2.56617110025284,-2.13548792452271,-2.6807699028921,0.545281978369387
"170",-2.40712333016053,0.0838150143627386,2017,4,"WAH3","D",-2.23949330143505,-2.57475335888601,-2.11794220803252,-2.69630445228854,0.578362244256017
"171",-2.40612535594281,0.0907566085835967,2018,4,"WAH3","D",-2.22461213877561,-2.58763857311,-2.09299413344904,-2.71925657843657,0.626262444987534
"172",-2.40512908428908,0.0997900610428198,2019,4,"WAH3","D",-2.20554896220344,-2.60470920637472,-2.06083036825361,-2.74942780032454,0.688597432070934
"173",-3.64766686685393,0.141399388989149,1977,5,"WAH3","D",-3.36486808887563,-3.93046564483222,-3.1598063768571,-4.13552735685075,0.975720979993656
"174",-3.59352914389988,0.123924415052788,1978,5,"WAH3","D",-3.34568031379431,-3.84137797400546,-3.16596134263546,-4.02109694516431,0.855135602528849
"175",-3.53938387861157,0.109108706738803,1979,5,"WAH3","D",-3.32116646513396,-3.75760129208917,-3.16293368661959,-3.91583407060354,0.752900383983947
"176",-3.48512908587542,0.0974568388104629,1980,5,"WAH3","D",-3.2902154082545,-3.68004276349635,-3.14888052443883,-3.82137764731201,0.672497122873184
"177",-3.43051013164372,0.088796452404076,1981,5,"WAH3","D",-3.25291722683556,-3.60810303645187,-3.1241418998605,-3.73687836342693,0.612736463566431
"178",-3.37512560404618,0.0825693871451884,1982,5,"WAH3","D",-3.2099868297558,-3.54026437833656,-3.09024218298358,-3.66000902510877,0.569766842125191
"179",-3.31850485995625,0.0782821387814122,1983,5,"WAH3","D",-3.16194058239342,-3.47506913751907,-3.04841343412392,-3.58859628578858,0.54018285166466
"180",-3.2602426484546,0.0755775167093043,1984,5,"WAH3","D",-3.10908761503599,-3.41139768187321,-2.9994827922902,-3.521002504619,0.521519712328803
"181",-3.20015603578191,0.0740362702854135,1985,5,"WAH3","D",-3.05208349521108,-3.34822857635273,-2.94471383509636,-3.45559823646745,0.510884401371088
"182",-3.13841681130836,0.0731605229452616,1986,5,"WAH3","D",-2.99209576541784,-3.28473785719889,-2.8859961408397,-3.39083748177702,0.504841340937316
"183",-3.07561358348761,0.0725924484607989,1987,5,"WAH3","D",-2.93042868656601,-3.2207984804092,-2.82515290095331,-3.3260742660219,0.500921365068596
"184",-3.01271285772357,0.0722285451376355,1988,5,"WAH3","D",-2.8682557674483,-3.15716994799884,-2.76350772554786,-3.26191798989927,0.498410264351413
"185",-2.95091424802101,0.0720711289010923,1989,5,"WAH3","D",-2.80677199021882,-3.09505650582319,-2.70225223815186,-3.19957625789016,0.4973240197383
"186",-2.8914249080419,0.0720379642677633,1990,5,"WAH3","D",-2.74734897950637,-3.03550083657742,-2.64287732380345,-3.13997249228034,0.497095168476889
"187",-2.83520393283999,0.0719799459370152,1991,5,"WAH3","D",-2.69124404096596,-2.97916382471402,-2.58685652521808,-3.0835513404619,0.496694815243824
"188",-2.78274120541255,0.0718406633330887,1992,5,"WAH3","D",-2.63905987874638,-2.92642253207873,-2.53487435488417,-3.03060805594093,0.495733701056763
"189",-2.73393215118092,0.0717031930318721,1993,5,"WAH3","D",-2.59052576511718,-2.87733853724467,-2.48653960488392,-2.98132469747793,0.494785092594011
"190",-2.68808972365621,0.0716519121090206,1994,5,"WAH3","D",-2.54478589943817,-2.83139354787425,-2.44087410836526,-2.93530533894716,0.494431230581895
"191",-2.64410203468889,0.0716445569859778,1995,5,"WAH3","D",-2.50081292071693,-2.78739114866084,-2.39691179626808,-2.8912922731097,0.494380476841624
"192",-2.60070652311767,0.0715701216448803,1996,5,"WAH3","D",-2.45756627982791,-2.74384676640743,-2.35377310378384,-2.84763994245149,0.493866838667647
"193",-2.55681932668473,0.071400272713734,1997,5,"WAH3","D",-2.41401878125726,-2.6996198721122,-2.31047192532006,-2.8031667280494,0.492694802729347
"194",-2.51184057406261,0.0712190096269178,1998,5,"WAH3","D",-2.36940255480878,-2.65427859331645,-2.26611857213555,-2.75756257598967,0.491444003854124
"195",-2.46585819975479,0.0711008521471869,1999,5,"WAH3","D",-2.32365649546042,-2.60805990404917,-2.22054386837263,-2.71117253113695,0.490628662764315
"196",-2.41969502928072,0.0710244623197189,2000,5,"WAH3","D",-2.27764610464128,-2.56174395392016,-2.17464426041411,-2.66474579814733,0.490101537733214
"197",-2.37478124062206,0.0709490542274784,2001,5,"WAH3","D",-2.23288313216711,-2.51667934907702,-2.12999064705814,-2.61957183418598,0.489581187127837
"198",-2.33287753094086,0.0709323684057647,2002,5,"WAH3","D",-2.19101279412933,-2.47474226775239,-2.08814450730858,-2.57761055457315,0.489466047264568
"199",-2.29571215964137,0.071099563856605,2003,5,"WAH3","D",-2.15351303192816,-2.43791128735458,-2.05040227315872,-2.54102204612402,0.490619772965299
"200",-2.26461738313933,0.0714889303607721,2004,5,"WAH3","D",-2.12163952241778,-2.40759524386087,-2.01796409245338,-2.51127067382527,0.493306581371889
"201",-2.24025146607313,0.0719925007825651,2005,5,"WAH3","D",-2.096266464508,-2.38423646763826,-1.9918607413397,-2.48864219080657,0.496781449466866
"202",-2.22247100648026,0.072483312195248,2006,5,"WAH3","D",-2.07750438208976,-2.36743763087075,-1.9723868692222,-2.47255514373831,0.500168274516101
"203",-2.21038028256184,0.0729486088203975,2007,5,"WAH3","D",-2.06448306492105,-2.35627750020264,-1.9586907646783,-2.46206980044538,0.503379035767082
"204",-2.20253979702362,0.0734377825059147,2008,5,"WAH3","D",-2.05566423201179,-2.34941536203545,-1.94916251715175,-2.4559170768955,0.506754559743756
"205",-2.19727705610043,0.0739064706782092,2009,5,"WAH3","D",-2.04946411474401,-2.34508999745685,-1.94228269398353,-2.45227141821733,0.5099887242338
"206",-2.19301929378364,0.0742055518976495,2010,5,"WAH3","D",-2.04460818998834,-2.34143039757894,-1.93699303250997,-2.4490455550573,0.51205252254733
