"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"1",-2.10379502837,0.189375407841456,1977,1,"WAH3","D",-1.72504421268709,-2.48254584405291,-1.61783880801504,-2.58975124872496,0.971912440709914
"2",-2.09710439625413,0.16504384973251,1978,1,"WAH3","D",-1.76701669678911,-2.42719209571915,-1.67358538540142,-2.52062340710684,0.847038021705417
"3",-2.09110766273217,0.147479379666895,1979,1,"WAH3","D",-1.79614890339838,-2.38606642206596,-1.71266083724352,-2.46955448822083,0.756893650977303
"4",-2.08666754411925,0.137112560496801,1980,1,"WAH3","D",-1.81244242312564,-2.36089266511285,-1.73482301255262,-2.43851207568587,0.703689063133253
"5",-2.08462204255732,0.131832031601855,1981,1,"WAH3","D",-1.82095797935361,-2.34828610576103,-1.74632787580581,-2.42291620930883,0.676588333503021
"6",-2.08555316151922,0.128889459090469,1982,1,"WAH3","D",-1.82777424333828,-2.34333207970016,-1.75480992987619,-2.41629639316224,0.661486463286052
"7",-2.08961929475768,0.126800975557755,1983,1,"WAH3","D",-1.83601734364217,-2.34322124587319,-1.76423532055679,-2.41500326895857,0.650767948401786
"8",-2.09646108015335,0.125313959371603,1984,1,"WAH3","D",-1.84583316141014,-2.34708899889656,-1.77489293808011,-2.41802922222659,0.643136284146477
"9",-2.10520204543914,0.124408602550355,1985,1,"WAH3","D",-1.85638484033843,-2.35401925053985,-1.78595713943938,-2.42444695143891,0.638489811999526
"10",-2.11456362174053,0.123836480972452,1986,1,"WAH3","D",-1.86689065979563,-2.36223658368543,-1.79678683688041,-2.43234040660065,0.635553569720233
"11",-2.12309629708423,0.123410990686213,1987,1,"WAH3","D",-1.8762743157118,-2.36991827845665,-1.80641136281683,-2.43978123135162,0.63336986853479
"12",-2.12949898261368,0.123239869959421,1988,1,"WAH3","D",-1.88301924269484,-2.37597872253252,-1.81325316123092,-2.44574480399644,0.632491642765523
"13",-2.13296704740124,0.123445893567426,1989,1,"WAH3","D",-1.88607526026639,-2.37985883453609,-1.81619254885289,-2.44974154594959,0.633548997096698
"14",-2.13348824238793,0.123828106778788,1990,1,"WAH3","D",-1.88583202883036,-2.38114445594551,-1.81573294654557,-2.45124353823029,0.635510591684723
"15",-2.13200486911251,0.124014556077802,1991,1,"WAH3","D",-1.8839757569569,-2.38003398126811,-1.81377112573744,-2.45023861248757,0.636467486750132
"16",-2.13038372046793,0.123904649061003,1992,1,"WAH3","D",-1.88257442234592,-2.37819301858993,-1.81243200948071,-2.44833543145514,0.635903421974429
"17",-2.13117803577707,0.123778355713342,1993,1,"WAH3","D",-1.88362132435038,-2.37873474720375,-1.81355040614015,-2.44880566541399,0.635255259273845
"18",-2.13721643095939,0.123924059985069,1994,1,"WAH3","D",-1.88936831098925,-2.38506455092953,-1.81921490960134,-2.45521795231745,0.636003042716109
"19",-2.1510976330449,0.124292516304595,1995,1,"WAH3","D",-1.90251260043571,-2.39968266565409,-1.83215061595198,-2.47004465013782,0.637894034185841
"20",-2.17469373866945,0.124628313814327,1996,1,"WAH3","D",-1.9254371110408,-2.42395036629811,-1.85488503161111,-2.49450244572779,0.63961741411668
"21",-2.20876174259489,0.124844750925464,1997,1,"WAH3","D",-1.95907224074397,-2.45845124444582,-1.88839763628133,-2.52912584890845,0.640728212627122
"22",-2.25273493890235,0.125097610703718,1998,1,"WAH3","D",-2.00253971749491,-2.50293016030978,-1.93172196913011,-2.57374790867458,0.642025939544477
"23",-2.30472205156738,0.125489382598992,1999,1,"WAH3","D",-2.05374328636939,-2.55570081676536,-1.98270375596303,-2.62674034717172,0.644036591208688
"24",-2.36169654879577,0.125872623167521,2000,1,"WAH3","D",-2.10995130246073,-2.61344179513081,-2.03869481959626,-2.68469827799528,0.646003458399015
