"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"103",-2.14869235577533,0.205326360601495,1993,3,"WAH3","D",-1.73803963457234,-2.55934507697832,-1.78067457812499,-2.51671013342566,0.736035555300671
"104",-2.11224572825904,0.205510373485316,1994,3,"WAH3","D",-1.70122498128841,-2.52326647522967,-1.74389813415277,-2.48059332236531,0.736695188212532
"105",-2.08417538845453,0.20581196165725,1995,3,"WAH3","D",-1.67255146514003,-2.49579931176903,-1.71528724120898,-2.45306353570008,0.7377762944911
"106",-2.06927570197132,0.205978962792206,1996,3,"WAH3","D",-1.65731777638691,-2.48123362755573,-1.70008822936701,-2.43846317457564,0.738374945208634
"107",-2.07246225004146,0.205980614724841,1997,3,"WAH3","D",-1.66050102059177,-2.48442347949114,-1.70327181658703,-2.44165268349589,0.738380866908855
"108",-2.09745307232263,0.206029204697723,1998,3,"WAH3","D",-1.68539466292718,-2.50951148171807,-1.72817554837585,-2.4667305962694,0.738555047893541
"109",-2.14563129680823,0.206251219158791,1999,3,"WAH3","D",-1.73312885849065,-2.55813373512581,-1.77595584407954,-2.51530674953691,0.739350905457367
"110",-2.2153699265473,0.206493899691341,2000,3,"WAH3","D",-1.80238212716461,-2.62835772592998,-1.84525950409526,-2.58548034899933,0.740220844904075
"111",-2.3019845434721,0.206558551941875,2001,3,"WAH3","D",-1.88886743958834,-2.71510164735585,-1.93175824122025,-2.67221084572394,0.740452604503688
"112",-2.3983291143451,0.206519603250679,2002,3,"WAH3","D",-1.98528990784374,-2.81136832084645,-2.02817262198388,-2.76848560670631,0.740312984722434
"113",-2.49590271289488,0.206645579515724,2003,3,"WAH3","D",-2.08261155386343,-2.90919387192633,-2.12552042631531,-2.86628499947445,0.740764573159135
"114",-2.58622593691014,0.20700468856298,2004,3,"WAH3","D",-2.17221655978418,-3.0002353140361,-2.21519999934919,-2.95725187447109,0.742051875121902
"115",-2.66219808685373,0.207319273398964,2005,3,"WAH3","D",-2.2475595400558,-3.07683663365166,-2.29060830151462,-3.03378787219283,0.743179570678209
"116",-2.71916604877524,0.207312178836711,2006,3,"WAH3","D",-2.30454169110182,-3.13379040644866,-2.34758897941194,-3.09074311813854,0.743154138726594
"117",-2.75551295588535,0.207085309050915,2007,3,"WAH3","D",-2.34134233778352,-3.16968357398718,-2.38434251777067,-3.12668339400004,0.74234087622937
"118",-2.77268642244786,0.207000763440375,2008,3,"WAH3","D",-2.35868489556711,-3.18668794932861,-2.40166752010097,-3.14370532479476,0.742037804693791
"119",-2.77470426978971,0.207217519425361,2009,3,"WAH3","D",-2.36026923093899,-3.18913930864043,-2.40329686371805,-3.14611167586138,0.74281481214333
"120",-2.76727383771702,0.207539900942441,2010,3,"WAH3","D",-2.35219403583214,-3.18235363960191,-2.39528860944502,-3.13925906598903,0.743970456544018
"121",-2.7567206059344,0.207799731383078,2011,3,"WAH3","D",-2.34112114316825,-3.17232006870056,-2.38426966921147,-3.12917154265733,0.744901873445861
"122",-2.7489354062039,0.20818079663419,2012,3,"WAH3","D",-2.33257381293552,-3.16529699947228,-2.37580146518262,-3.12206934722517,0.746267882042545
"123",-2.74852071594731,0.208915375436634,2013,3,"WAH3","D",-2.33068996507404,-3.16635146682057,-2.37407014876272,-3.12297128313189,0.748901134369161
"124",-2.75825790910964,0.209723368748552,2014,3,"WAH3","D",-2.33881117161253,-3.17770464660674,-2.38235913088125,-3.13415668733803,0.751797556456779
"125",-2.7789460589486,0.209944472729369,2015,3,"WAH3","D",-2.35905711348986,-3.19883500440734,-2.40265098384235,-3.15524113405486,0.752590150212512
"126",-2.80959612455256,0.209547091960315,2016,3,"WAH3","D",-2.39050194063193,-3.22869030847319,-2.43401329694867,-3.18517895215645,0.751165655207783
"127",-2.84791538371334,0.209959449983877,2017,3,"WAH3","D",-2.42799648374559,-3.2678342836811,-2.47159346404654,-3.22423730338015,0.752643839333611
"128",-2.89099269630058,0.213529140715859,2018,3,"WAH3","D",-2.46393441486886,-3.3180509777323,-2.50827262275702,-3.27371276984414,0.765440147087123
"129",-2.93609543633265,0.22181414062274,2019,3,"WAH3","D",-2.49246715508717,-3.37972371757813,-2.53852569982019,-3.33366517284511,0.795139473024928
"130",-3.30980503094576,0.277533622852569,1977,4,"WAH3","D",-2.75473778524062,-3.8648722766509,-2.81236618867416,-3.80724387321736,0.9948776845432
"131",-3.20969618489668,0.253092529654227,1978,4,"WAH3","D",-2.70351112558823,-3.71588124420514,-2.75606446400905,-3.66332790578431,0.90726344177526
"132",-3.11114565171643,0.235124317160881,1979,4,"WAH3","D",-2.64089701739467,-3.58139428603819,-2.68971935058483,-3.53257195284802,0.842852602263189
"133",-3.01578764642716,0.223686660576733,1980,4,"WAH3","D",-2.5684143252737,-3.46316096758063,-2.61486168896939,-3.41671360388493,0.801851914915543
"134",-2.92468176423751,0.217079686380246,1981,4,"WAH3","D",-2.49052239147702,-3.358841136998,-2.53559785157935,-3.31376567689567,0.778167825316321
"135",-2.83789225207028,0.213208167251019,1982,4,"WAH3","D",-2.41147591756824,-3.26430858657232,-2.45574747699726,-3.22003702714331,0.76428955014605
"136",-2.75462932358266,0.210794495444917,1983,4,"WAH3","D",-2.33304033269283,-3.1762183144725,-2.37681070581091,-3.13244794135442,0.755637235543513
"137",-2.67386468463609,0.209365822446649,1984,4,"WAH3","D",-2.25513303974279,-3.09259632952939,-2.29860675639427,-3.04912261287791,0.750515856483647
"138",-2.59517399060198,0.208634975191949,1985,4,"WAH3","D",-2.17790404021809,-3.01244394098588,-2.22122600026433,-2.96912198093964,0.747895980675313
"139",-2.5194749592189,0.208243099972736,1986,4,"WAH3","D",-2.10298875927343,-2.93596115916438,-2.14622934848253,-2.89272056995528,0.746491221472755
"140",-2.44935751221008,0.207974994065892,1987,4,"WAH3","D",-2.0334075240783,-2.86530750034186,-2.07659244249981,-2.82212258192034,0.74553013942053
"141",-2.38883620935069,0.207891332389085,1988,4,"WAH3","D",-1.97305354457252,-2.80461887412886,-2.01622109108496,-2.76145132761642,0.745230236531461
"142",-2.34255123085615,0.208093182416391,1989,4,"WAH3","D",-1.92636486602337,-2.75873759568893,-1.96957432563696,-2.71552813607535,0.74595381043839
"143",-2.31463547559459,0.208451199031803,1990,4,"WAH3","D",-1.89773307753099,-2.7315378736582,-1.94101687741995,-2.68825407376924,0.747237196349286
"144",-2.30758630788713,0.208688684739405,1991,4,"WAH3","D",-1.89020893840832,-2.72496367736594,-1.93354205096083,-2.68163056481343,0.748088513852596
"145",-2.32148964308075,0.208689451367826,1992,4,"WAH3","D",-1.9041107403451,-2.7388685458164,-1.94744401208399,-2.69553527407751,0.748091261993526
"146",-2.35383848275662,0.208595988717257,1993,4,"WAH3","D",-1.93664650532211,-2.77103046019113,-1.97996037003104,-2.7277165954822,0.747756225451164
"147",-2.40000394021941,0.208578972961753,1994,4,"WAH3","D",-1.9828459942959,-2.81716188614291,-2.02615632577231,-2.77385155466651,0.747695228894197
"148",-2.45421658544759,0.208613162521684,1995,4,"WAH3","D",-2.03699026040422,-2.87144291049096,-2.08030769116371,-2.82812547973147,0.74781778856776
"149",-2.51076608329029,0.208560101911183,1996,4,"WAH3","D",-2.09364587946793,-2.92788628711266,-2.13695229246951,-2.88457987411108,0.747627581641577
"150",-2.56507529825026,0.208407802315801,1997,4,"WAH3","D",-2.14825969361866,-2.98189090288187,-2.1915344824068,-2.93861611409373,0.747081631686926
"151",-2.61436435546638,0.208306773869057,1998,4,"WAH3","D",-2.19775080772827,-3.03097790320449,-2.24100461848849,-2.98772409244427,0.746719473955777
"152",-2.65776567921891,0.208354985754445,1999,4,"WAH3","D",-2.24105570771002,-3.0744756507278,-2.28431952941578,-3.03121182902204,0.746892299606266
"153",-2.69592993433778,0.208454219187372,2000,4,"WAH3","D",-2.27902149596304,-3.11283837271253,-2.32230592297149,-3.06955394570408,0.747248022732587
"154",-2.73031371928989,0.208454366430111,2001,4,"WAH3","D",-2.31340498642967,-3.14722245215011,-2.3566894440123,-3.10393799456748,0.747248550555173
"155",-2.76241459696398,0.208376527703124,2002,4,"WAH3","D",-2.34566154155774,-3.17916765237023,-2.38892983633633,-3.13589935759164,0.746969521255314
"156",-2.79319865460255,0.208385773276996,2003,4,"WAH3","D",-2.37642710804856,-3.20997020115654,-2.41969732262215,-3.16669998658295,0.747002663960804
"157",-2.82286559879533,0.208546127658409,2004,4,"WAH3","D",-2.40577334347851,-3.23995785411214,-2.44907685479967,-3.19665434279098,0.747577487991301
"158",-2.85095861461187,0.208715035730743,2005,4,"WAH3","D",-2.43352854315038,-3.26838868607335,-2.47686712734825,-3.22505010187548,0.748182974527227
"159",-2.87670320736231,0.208742393686395,2006,4,"WAH3","D",-2.45921841998952,-3.2941879947351,-2.50256268492362,-3.250843729801,0.748281044877382
"160",-2.89939398250216,0.208691618250498,2007,4,"WAH3","D",-2.48201074600116,-3.31677721900316,-2.52534446768189,-3.27344349732243,0.748099029640535
"161",-2.91865928978951,0.208753650649723,2008,4,"WAH3","D",-2.50115198849006,-3.33616659108895,-2.54449859087365,-3.29281998870537,0.748321397831721
"162",-2.93450951853951,0.208966397652237,2009,4,"WAH3","D",-2.51657672323504,-3.35244231384398,-2.55996750141961,-3.30905153565941,0.749084034239806
"163",-2.94718042790048,0.209157236421366,2010,4,"WAH3","D",-2.52886595505774,-3.36549490074321,-2.57229635991337,-3.32206449588759,0.749768135974223
"164",-2.95687393268118,0.209216855757403,2011,4,"WAH3","D",-2.53844022116637,-3.37530764419598,-2.58188300566492,-3.33186485969744,0.749981854032526
"165",-2.96353926976223,0.209297458721425,2012,4,"WAH3","D",-2.54494435231938,-3.38213418720508,-2.58840387360131,-3.33867466592315,0.750270792321838
"166",-2.96681334919088,0.209588005369267,2013,4,"WAH3","D",-2.54763733845234,-3.38598935992941,-2.5911571902242,-3.34246950815755,0.751312317933351
"167",-2.96616273365224,0.209963022717537,2014,4,"WAH3","D",-2.54623668821717,-3.38608877908732,-2.58983441037755,-3.34249105692693,0.752656646549378
"168",-2.96117410626004,0.210149312576443,2015,4,"WAH3","D",-2.54087548110716,-3.38147273141293,-2.5845118853812,-3.33783632713888,0.753324441757674
"169",-2.95186515242317,0.210473506286727,2016,4,"WAH3","D",-2.53091813984971,-3.37281216499662,-2.57462186125,-3.32910844359633,0.754486582346322
"170",-2.93886402697567,0.212367879060108,2017,4,"WAH3","D",-2.51412826885546,-3.36359978509589,-2.55822534684194,-3.31950270710941,0.761277360267467
"171",-2.92334186386713,0.217775888709673,2018,4,"WAH3","D",-2.48779008644779,-3.35889364128648,-2.53301010931805,-3.31367361841622,0.780663509098177
"172",-2.90666249690693,0.227779926558228,2019,4,"WAH3","D",-2.45110264379048,-3.36222235002339,-2.49839995273215,-3.31492504108172,0.816525088349568
"173",-3.29517957214904,0.255199449067294,1977,5,"WAH3","D",-2.78478067401445,-3.80557847028362,-2.83777150321816,-3.75258764107992,0.91481613786176
"174",-3.1865866995215,0.237181388158067,1978,5,"WAH3","D",-2.71222392320536,-3.66094947583763,-2.7614733964159,-3.6117000026271,0.850226606211204
"175",-3.07843829887678,0.224470952373934,1979,5,"WAH3","D",-2.62949639412891,-3.52738020362464,-2.67610661190921,-3.48076998584434,0.804663373935124
"176",-2.97121387898274,0.216795900430165,1980,5,"WAH3","D",-2.53762207812241,-3.40480567984307,-2.5826386115583,-3.35978914640718,0.777150534848876
"177",-2.86527273843917,0.212612183115715,1981,5,"WAH3","D",-2.44004837220774,-3.2904971046706,-2.48419617865203,-3.24634929822631,0.76215311957428
"178",-2.76076468496639,0.210256866470746,1982,5,"WAH3","D",-2.3402509520249,-3.18127841790788,-2.38390968930188,-3.13761968063091,0.753709991329033
"179",-2.65768823946291,0.208810975976469,1983,5,"WAH3","D",-2.24006628750997,-3.07531019141584,-2.28342479319746,-3.03195168572836,0.748526892530895
"180",-2.55607510316938,0.207986311508329,1984,5,"WAH3","D",-2.14010248015272,-2.97204772618603,-2.18328974858189,-2.92886045775686,0.745570709174967
"181",-2.45624685057086,0.207600388936092,1985,5,"WAH3","D",-2.04104607269868,-2.87144762844305,-2.08415320632668,-2.82834049481505,0.744187288488369
"182",-2.35906619590157,0.207382762141977,1986,5,"WAH3","D",-1.94430067161761,-2.77383172018552,-1.98736261618145,-2.73076977562168,0.743407159440224
"183",-2.26609903683759,0.207166007870449,1987,5,"WAH3","D",-1.85176702109669,-2.68043105257849,-1.89478395777112,-2.63741411590406,0.742630158132939
"184",-2.17961868319169,0.207006981444382,1988,5,"WAH3","D",-1.76560472030293,-2.59363264608045,-1.80858863597275,-2.55064873041063,0.742060094437878
"185",-2.10241862122291,0.207010564135185,1989,5,"WAH3","D",-1.68839749295253,-2.51643974949328,-1.73138215254934,-2.47345508989647,0.742072937347124
"186",-2.03744774736548,0.207116161133116,1990,5,"WAH3","D",-1.62321542509925,-2.45168006963171,-1.6662220113597,-2.40867348337126,0.742451472011559
"187",-1.98733096671322,0.207153246752482,1991,5,"WAH3","D",-1.57302447320825,-2.40163746021818,-1.61603876010336,-2.35862317332307,0.742584413219711
"188",-1.95387552294386,0.207069388606024,1992,5,"WAH3","D",-1.53973674573181,-2.3680143001559,-1.58273361992194,-2.32501742596577,0.742283806043828
"189",-1.93767825087494,0.206994504724965,1993,5,"WAH3","D",-1.52368924142501,-2.35166726032487,-1.56667056636939,-2.3086859353805,0.742015369011112
"190",-1.93793495387745,0.207052549099609,1994,5,"WAH3","D",-1.52382985567823,-2.35204005207667,-1.56682323323304,-2.30904667452186,0.742223441288815
"191",-1.95251141852232,0.207189156300987,1995,5,"WAH3","D",-1.53813310592034,-2.36688973112429,-1.58115484924515,-2.32386798779948,0.74271313855433
"192",-1.97827506154592,0.207250233842551,1996,5,"WAH3","D",-1.56377459386081,-2.39277552923102,-1.60680901961729,-2.34974110347455,0.74293208385726
"193",-2.01162177309902,0.207186231238201,1997,5,"WAH3","D",-1.59724931062262,-2.42599423557542,-1.64027044657346,-2.38297309962458,0.742702653051126
"194",-2.04908143902424,0.207093300757615,1998,5,"WAH3","D",-1.63489483750901,-2.46326804053948,-1.67789667693221,-2.42026620111628,0.742369524184078
"195",-2.08786273259208,0.20705302447523,1999,5,"WAH3","D",-1.67375668364162,-2.50196878154254,-1.71675015990569,-2.45897530527847,0.742225145372783
"196",-2.12621095757732,0.207021357494144,2000,5,"WAH3","D",-1.71216824258904,-2.54025367256561,-1.75515514337031,-2.49726677178434,0.742111628414024
"197",-2.16350010362263,0.206932548781596,2001,5,"WAH3","D",-1.74963500605943,-2.57736520118582,-1.79260346617661,-2.53439674106864,0.741793274892032
"198",-2.20005001944729,0.206854941473702,2002,5,"WAH3","D",-1.78634013649989,-2.6137599023947,-1.82929248186599,-2.5708075570286,0.741515075162615
"199",-2.23673282940681,0.206948743260063,2003,5,"WAH3","D",-1.82283534288668,-2.65063031592694,-1.86580716570251,-2.60765849311111,0.741851327408603
"200",-2.27448866054574,0.207264103345772,2004,5,"WAH3","D",-1.85996045385419,-2.68901686723728,-1.90299775954038,-2.6459795615511,0.742981802010717
"201",-2.31389289863953,0.207666465837025,2005,5,"WAH3","D",-1.89855996696548,-2.72922583031358,-1.94168082111594,-2.68610497616313,0.744424155047189
"202",-2.35489844454856,0.20800865949068,2006,5,"WAH3","D",-1.9388811255672,-2.77091576352992,-1.98207303443788,-2.72772385465924,0.745650820221355
