"","V1","V2","V3","V4"
"10047","-0.366747025757659","3","14","2 & 4"
"10048","-0.368233221038467","4","14","2 & 4"
"10049","-0.371222454633667","5","14","2 & 4"
"10050","-0.374480055026835","6","14","2 & 4"
"10051","-0.376933956961336","7","14","2 & 4"
"10052","-0.377915944166206","8","14","2 & 4"
"10053","-0.377201500207617","9","14","2 & 4"
"10054","-0.374878041734431","10","14","2 & 4"
"10055","-0.708503501047811","0","15","2 & 4"
"10056","-0.707292716104128","1","15","2 & 4"
"10057","-0.705611770924464","2","15","2 & 4"
"10058","-0.703290504425645","3","15","2 & 4"
"10059","-0.700087095219648","4","15","2 & 4"
"10060","-0.695709834570174","5","15","2 & 4"
"10061","-0.689855397835779","6","15","2 & 4"
"10062","-0.682255535201115","7","15","2 & 4"
"10063","-0.672722737653716","8","15","2 & 4"
"10064","-0.661187146832789","9","15","2 & 4"
"10065","-0.647712482349252","10","15","2 & 4"
"10066","-0.0471136235124387","0","16","2 & 4"
"10067","-0.0604016435171073","1","16","2 & 4"
"10068","-0.0737398913907507","2","16","2 & 4"
"10069","-0.0859573889738434","3","16","2 & 4"
"10070","-0.0957443047922858","4","16","2 & 4"
"10071","-0.101900801598129","5","16","2 & 4"
"10072","-0.103607779794119","6","16","2 & 4"
"10073","-0.10062201025914","7","16","2 & 4"
"10074","-0.0933275670627279","8","16","2 & 4"
"10075","-0.0826446065972646","9","16","2 & 4"
"10076","-0.0698430562681143","10","16","2 & 4"
"10077","-0.31254661018412","0","17","2 & 4"
"10078","-0.310912541753172","1","17","2 & 4"
"10079","-0.312525531366076","2","17","2 & 4"
"10080","-0.317211649495273","3","17","2 & 4"
"10081","-0.324511591708981","4","17","2 & 4"
"10082","-0.333803185535002","5","17","2 & 4"
"10083","-0.344417787866239","6","17","2 & 4"
"10084","-0.355729706320199","7","17","2 & 4"
"10085","-0.367227959768831","8","17","2 & 4"
"10086","-0.378573925142952","9","17","2 & 4"
"10087","-0.389600467925788","10","17","2 & 4"
"10088","0.458226682861104","0","18","2 & 4"
"10089","0.448569760523504","1","18","2 & 4"
"10090","0.438148274773779","2","18","2 & 4"
"10091","0.427023938136242","3","18","2 & 4"
"10092","0.415301851288168","4","18","2 & 4"
"10093","0.403120615348326","5","18","2 & 4"
"10094","0.390644709977263","6","18","2 & 4"
"10095","0.378050346450588","7","18","2 & 4"
"10096","0.365499663136824","8","18","2 & 4"
"10097","0.353113439054777","9","18","2 & 4"
"10098","0.340956287071637","10","18","2 & 4"
"10099","0.505943445418986","0","19","2 & 4"
"10100","0.53678434004527","1","19","2 & 4"
"10101","0.566969041401318","2","19","2 & 4"
"10102","0.595005842684633","3","19","2 & 4"
"10103","0.619258308035476","4","19","2 & 4"
"10104","0.638359937138963","5","19","2 & 4"
"10105","0.651556142452757","6","19","2 & 4"
"10106","0.658801987921319","7","19","2 & 4"
"10107","0.660615818250361","8","19","2 & 4"
"10108","0.657821637889897","9","19","2 & 4"
"10109","0.651327575419667","10","19","2 & 4"
"10110","-0.533663876868281","0","20","2 & 4"
"10111","-0.521855595604157","1","20","2 & 4"
"10112","-0.509969971271767","2","20","2 & 4"
"10113","-0.498337333748899","3","20","2 & 4"
"10114","-0.487263003135458","4","20","2 & 4"
"10115","-0.476936802958465","5","20","2 & 4"
"10116","-0.46736208970474","6","20","2 & 4"
"10117","-0.458340022530946","7","20","2 & 4"
"10118","-0.44953013894064","8","20","2 & 4"
"10119","-0.440552978092943","9","20","2 & 4"
"10120","-0.431084700355114","10","20","2 & 4"
"10121","0.163564712876009","0","21","2 & 4"
"10122","0.155579196844346","1","21","2 & 4"
"10123","0.147181563510939","2","21","2 & 4"
"10124","0.138466994423977","3","21","2 & 4"
"10125","0.129549939303814","4","21","2 & 4"
"10126","0.120548183724847","5","21","2 & 4"
"10127","0.111564285825209","6","21","2 & 4"
"10128","0.102669959389078","7","21","2 & 4"
"10129","0.0938997348923559","8","21","2 & 4"
"10130","0.0852513976584835","9","21","2 & 4"
"10131","0.0766903847299985","10","21","2 & 4"
"10132","0.239492238913419","0","22","2 & 4"
"10133","0.234502359194695","1","22","2 & 4"
"10134","0.232477154057437","2","22","2 & 4"
"10135","0.233134645016295","3","22","2 & 4"
"10136","0.235882062022258","4","22","2 & 4"
"10137","0.239948955645807","5","22","2 & 4"
"10138","0.244549077778418","6","22","2 & 4"
"10139","0.249025292560846","7","22","2 & 4"
"10140","0.252943875509903","8","22","2 & 4"
"10141","0.256112348217689","9","22","2 & 4"
"10142","0.258534896992842","10","22","2 & 4"
"10143","0.505707430248849","0","23","2 & 4"
"10144","0.534300751250664","1","23","2 & 4"
"10145","0.553800415516654","2","23","2 & 4"
"10146","0.56543969026029","3","23","2 & 4"
"10147","0.570808198546099","4","23","2 & 4"
"10148","0.571366558550574","5","23","2 & 4"
"10149","0.568235822978588","6","23","2 & 4"
"10150","0.562109566017959","7","23","2 & 4"
"10151","0.553181828829236","8","23","2 & 4"
"10152","0.541151961558766","9","23","2 & 4"
"10153","0.525418889141255","10","23","2 & 4"
"10154","-0.11178070781195","0","24","2 & 4"
"10155","-0.0960503810056933","1","24","2 & 4"
"10156","-0.0823890192125275","2","24","2 & 4"
"10157","-0.0710758605407986","3","24","2 & 4"
"10158","-0.0620744423193415","4","24","2 & 4"
"10159","-0.0550888861539534","5","24","2 & 4"
"10160","-0.0496533928231722","6","24","2 & 4"
"10161","-0.045227560937549","7","24","2 & 4"
"10162","-0.0412934090258878","8","24","2 & 4"
"10163","-0.03742292251075","9","24","2 & 4"
"10164","-0.0333019890904094","10","24","2 & 4"
"10165","0.658316826567188","0","25","2 & 4"
"10166","0.669069124998845","1","25","2 & 4"
"10167","0.676832458774645","2","25","2 & 4"
"10168","0.681820266417098","3","25","2 & 4"
"10169","0.684236758095183","4","25","2 & 4"
"10170","0.684259371635293","5","25","2 & 4"
"10171","0.682023510362128","6","25","2 & 4"
"10172","0.677617048784866","7","25","2 & 4"
"10173","0.671092991958097","8","25","2 & 4"
"10174","0.662485948387511","9","25","2 & 4"
"10175","0.65182535284383","10","25","2 & 4"
"10176","-0.43908062947544","0","26","2 & 4"
"10177","-0.437212954406932","1","26","2 & 4"
"10178","-0.434507786298598","2","26","2 & 4"
"10179","-0.430697198886013","3","26","2 & 4"
"10180","-0.425513479247639","4","26","2 & 4"
"10181","-0.418665491031468","5","26","2 & 4"
"10182","-0.409857415009512","6","26","2 & 4"
"10183","-0.398844400189712","7","26","2 & 4"
"10184","-0.385513130158606","8","26","2 & 4"
"10185","-0.369950706119509","9","26","2 & 4"
"10186","-0.352467942789423","10","26","2 & 4"
"10187","-0.234121074445787","0","27","2 & 4"
"10188","-0.242452255572873","1","27","2 & 4"
"10189","-0.24751046720066","2","27","2 & 4"
"10190","-0.249524427344804","3","27","2 & 4"
"10191","-0.248973059315398","4","27","2 & 4"
"10192","-0.246420822760244","5","27","2 & 4"
"10193","-0.242416765482092","6","27","2 & 4"
"10194","-0.237434957857812","7","27","2 & 4"
"10195","-0.231816901890614","8","27","2 & 4"
"10196","-0.22572592152158","9","27","2 & 4"
"10197","-0.21913704231673","10","27","2 & 4"
"10198","0.490697618269347","0","28","2 & 4"
"10199","0.487615819861831","1","28","2 & 4"
"10200","0.483648492634437","2","28","2 & 4"
"10201","0.478576539864706","3","28","2 & 4"
"10202","0.472242440230646","4","28","2 & 4"
"10203","0.464567744976718","5","28","2 & 4"
"10204","0.455542607435402","6","28","2 & 4"
"10205","0.44519758305495","7","28","2 & 4"
"10206","0.433588104199062","8","28","2 & 4"
"10207","0.420820741081303","9","28","2 & 4"
"10208","0.407115262987517","10","28","2 & 4"
"10209","-0.472562504180838","0","29","2 & 4"
"10210","-0.477916741552461","1","29","2 & 4"
"10211","-0.484860863666677","2","29","2 & 4"
"10212","-0.492844749294456","3","29","2 & 4"
"10213","-0.501063864058933","4","29","2 & 4"
"10214","-0.508642213649712","5","29","2 & 4"
"10215","-0.514840094359476","6","29","2 & 4"
"10216","-0.519198786301163","7","29","2 & 4"
"10217","-0.521570294723313","8","29","2 & 4"
"10218","-0.522028524363358","9","29","2 & 4"
"10219","-0.520736961007231","10","29","2 & 4"
"10220","0.0983905100516764","0","30","2 & 4"
"10221","0.0957500537174773","1","30","2 & 4"
"10222","0.0917583998226677","2","30","2 & 4"
"10223","0.0866084737980059","3","30","2 & 4"
"10224","0.0806759848664963","4","30","2 & 4"
"10225","0.0744624751760323","5","30","2 & 4"
"10226","0.0685275508917734","6","30","2 & 4"
"10227","0.0634078275607594","7","30","2 & 4"
"10228","0.0595289447151715","8","30","2 & 4"
"10229","0.0571482473353004","9","30","2 & 4"
"10230","0.0563516802150547","10","30","2 & 4"
"10231","-0.135316451922998","0","31","2 & 4"
"10232","-0.147873220448707","1","31","2 & 4"
"10233","-0.155462914747003","2","31","2 & 4"
"10234","-0.158250325050782","3","31","2 & 4"
"10235","-0.156871704759263","4","31","2 & 4"
"10236","-0.152236513842175","5","31","2 & 4"
"10237","-0.145335237073607","6","31","2 & 4"
"10238","-0.137073253579488","7","31","2 & 4"
"10239","-0.1281402578034","8","31","2 & 4"
"10240","-0.118951353738795","9","31","2 & 4"
"10241","-0.109671471311473","10","31","2 & 4"
"10242","-0.753858062081899","0","32","2 & 4"
"10243","-0.765246796908378","1","32","2 & 4"
"10244","-0.774021273945167","2","32","2 & 4"
"10245","-0.78028700010425","3","32","2 & 4"
"10246","-0.784365006031042","4","32","2 & 4"
"10247","-0.786664415431326","5","32","2 & 4"
"10248","-0.787586839433923","6","32","2 & 4"
"10249","-0.787470539181098","7","32","2 & 4"
"10250","-0.786568019122813","8","32","2 & 4"
"10251","-0.785050295707699","9","32","2 & 4"
"10252","-0.783024984437202","10","32","2 & 4"
"10253","0.661650241424015","0","33","2 & 4"
"10254","0.682491253238273","1","33","2 & 4"
"10255","0.699449408447896","2","33","2 & 4"
"10256","0.712051399359905","3","33","2 & 4"
"10257","0.720426707873797","4","33","2 & 4"
"10258","0.725204254650868","5","33","2 & 4"
"10259","0.727244618164512","6","33","2 & 4"
"10260","0.72735585775084","7","33","2 & 4"
"10261","0.72615680286507","8","33","2 & 4"
"10262","0.724128178510571","9","33","2 & 4"
"10263","0.721721928231576","10","33","2 & 4"
"10264","-0.117951518934933","0","34","2 & 4"
"10265","-0.114366698732738","1","34","2 & 4"
"10266","-0.110280533027944","2","34","2 & 4"
"10267","-0.105806363352365","3","34","2 & 4"
"10268","-0.101070710641316","4","34","2 & 4"
"10269","-0.0961584426186868","5","34","2 & 4"
"10270","-0.0910608465594479","6","34","2 & 4"
"10271","-0.0856447230590738","7","34","2 & 4"
"10272","-0.0796558671280665","8","34","2 & 4"
"10273","-0.0727568619553544","9","34","2 & 4"
"10274","-0.0645866124234111","10","34","2 & 4"
"10275","-0.227800069517116","0","35","2 & 4"
"10276","-0.21038523965258","1","35","2 & 4"
"10277","-0.192922213551736","2","35","2 & 4"
"10278","-0.175782882444343","3","35","2 & 4"
"10279","-0.159427738093268","4","35","2 & 4"
"10280","-0.144347386522579","5","35","2 & 4"
"10281","-0.130968603046836","6","35","2 & 4"
"10282","-0.119554624458453","7","35","2 & 4"
"10283","-0.110138102485884","8","35","2 & 4"
"10284","-0.102506620191199","9","35","2 & 4"
"10285","-0.0962399179843673","10","35","2 & 4"
"10286","0.664143298334255","0","36","2 & 4"
"10287","0.667692735689261","1","36","2 & 4"
"10288","0.67129355928674","2","36","2 & 4"
"10289","0.67452920345562","3","36","2 & 4"
"10290","0.677013794896873","4","36","2 & 4"
"10291","0.6785248828922","5","36","2 & 4"
"10292","0.679064391448118","6","36","2 & 4"
"10293","0.678814244054755","7","36","2 & 4"
"10294","0.678033017226509","8","36","2 & 4"
"10295","0.676972200724092","9","36","2 & 4"
"10296","0.675846499316583","10","36","2 & 4"
"10297","-0.500800042911414","0","37","2 & 4"
"10298","-0.507014775003119","1","37","2 & 4"
"10299","-0.509500986595708","2","37","2 & 4"
"10300","-0.508666363777618","3","37","2 & 4"
"10301","-0.50510002253246","4","37","2 & 4"
"10302","-0.499363118763005","5","37","2 & 4"
"10303","-0.491936045346832","6","37","2 & 4"
"10304","-0.483267248295929","7","37","2 & 4"
"10305","-0.473828910385347","8","37","2 & 4"
"10306","-0.464101871218246","9","37","2 & 4"
"10307","-0.454477738215394","10","37","2 & 4"
"10308","0.16650738988941","0","38","2 & 4"
"10309","0.16260577716658","1","38","2 & 4"
"10310","0.161238200986172","2","38","2 & 4"
"10311","0.162516159727942","3","38","2 & 4"
"10312","0.166259698146579","4","38","2 & 4"
"10313","0.172023807734598","5","38","2 & 4"
"10314","0.17915126040999","6","38","2 & 4"
"10315","0.186860211162568","7","38","2 & 4"
"10316","0.194375058658798","8","38","2 & 4"
"10317","0.201051833273282","9","38","2 & 4"
"10318","0.206454950202446","10","38","2 & 4"
"10319","-0.0889939125333237","0","39","2 & 4"
"10320","-0.0863041512169596","1","39","2 & 4"
"10321","-0.0854928860325767","2","39","2 & 4"
"10322","-0.0863734133165257","3","39","2 & 4"
"10323","-0.0884736006157697","4","39","2 & 4"
"10324","-0.0911685192960984","5","39","2 & 4"
"10325","-0.0938346462167693","6","39","2 & 4"
"10326","-0.095986484392296","7","39","2 & 4"
"10327","-0.0973695925705227","8","39","2 & 4"
"10328","-0.0979788648330663","9","39","2 & 4"
"10329","-0.0980008131291509","10","39","2 & 4"
"10330","-0.460146623589939","0","40","2 & 4"
"10331","-0.450198549750863","1","40","2 & 4"
"10332","-0.439939726222905","2","40","2 & 4"
"10333","-0.42953544192128","3","40","2 & 4"
"10334","-0.419176935716472","4","40","2 & 4"
"10335","-0.409053073253099","5","40","2 & 4"
"10336","-0.399306335542935","6","40","2 & 4"
"10337","-0.389976928596768","7","40","2 & 4"
"10338","-0.380958998715661","8","40","2 & 4"
"10339","-0.372001548280266","9","40","2 & 4"
"10340","-0.362763749340745","10","40","2 & 4"
"10341","0.33805753966419","0","41","2 & 4"
"10342","0.377738128633513","1","41","2 & 4"
"10343","0.412344180981662","2","41","2 & 4"
"10344","0.441065465888369","3","41","2 & 4"
"10345","0.463774886263805","4","41","2 & 4"
"10346","0.480933242423673","5","41","2 & 4"
"10347","0.493414285180546","6","41","2 & 4"
"10348","0.502285905056823","7","41","2 & 4"
"10349","0.508573643802755","8","41","2 & 4"
"10350","0.513073108445576","9","41","2 & 4"
"10351","0.516255692967137","10","41","2 & 4"
"10352","-0.602126729763432","0","42","2 & 4"
"10353","-0.596302585709244","1","42","2 & 4"
"10354","-0.587896483498307","2","42","2 & 4"
"10355","-0.577194011936887","3","42","2 & 4"
"10356","-0.564666770365366","4","42","2 & 4"
"10357","-0.550898480760497","5","42","2 & 4"
"10358","-0.536500610003526","6","42","2 & 4"
"10359","-0.522024927451328","7","42","2 & 4"
"10360","-0.507886958284455","8","42","2 & 4"
"10361","-0.494326183133894","9","42","2 & 4"
"10362","-0.481413463369028","10","42","2 & 4"
"10363","-0.450305738927388","0","43","2 & 4"
"10364","-0.443555019555795","1","43","2 & 4"
"10365","-0.437018555008298","2","43","2 & 4"
"10366","-0.430496498549508","3","43","2 & 4"
"10367","-0.42365046413658","4","43","2 & 4"
"10368","-0.416075670996806","5","43","2 & 4"
"10369","-0.407395710074711","6","43","2 & 4"
"10370","-0.397341555189588","7","43","2 & 4"
"10371","-0.385787469008371","8","43","2 & 4"
"10372","-0.372733305414666","9","43","2 & 4"
"10373","-0.358261592844553","10","43","2 & 4"
"10374","-0.683909927725157","0","44","2 & 4"
"10375","-0.679403152081139","1","44","2 & 4"
"10376","-0.675030640367063","2","44","2 & 4"
"10377","-0.670855776325867","3","44","2 & 4"
"10378","-0.666876056033935","4","44","2 & 4"
"10379","-0.663039911019835","5","44","2 & 4"
"10380","-0.659279936095416","6","44","2 & 4"
"10381","-0.655544994607572","7","44","2 & 4"
"10382","-0.65182473383958","8","44","2 & 4"
"10383","-0.648166175095649","9","44","2 & 4"
"10384","-0.644675969131816","10","44","2 & 4"
"10385","-0.682099875782085","0","45","2 & 4"
"10386","-0.678309946443217","1","45","2 & 4"
"10387","-0.673577688673565","2","45","2 & 4"
"10388","-0.668122346025153","3","45","2 & 4"
"10389","-0.662220292401802","4","45","2 & 4"
"10390","-0.656109077343846","5","45","2 & 4"
"10391","-0.649911962113541","6","45","2 & 4"
"10392","-0.64362105062201","7","45","2 & 4"
"10393","-0.637167503662632","8","45","2 & 4"
"10394","-0.630548421668997","9","45","2 & 4"
"10395","-0.623921919984214","10","45","2 & 4"
"10396","-0.0271947655094045","0","46","2 & 4"
"10397","-0.0335245820429854","1","46","2 & 4"
"10398","-0.038830071903215","2","46","2 & 4"
"10399","-0.0434460602367275","3","46","2 & 4"
"10400","-0.047874540399041","4","46","2 & 4"
"10401","-0.052638703523533","5","46","2 & 4"
"10402","-0.0581519777674632","6","46","2 & 4"
"10403","-0.0646210047966514","7","46","2 & 4"
"10404","-0.0719892284600648","8","46","2 & 4"
"10405","-0.0799397385994736","9","46","2 & 4"
"10406","-0.0879612447255929","10","46","2 & 4"
"10407","-0.741418695538856","0","47","2 & 4"
"10408","-0.739537087712751","1","47","2 & 4"
"10409","-0.737513828297097","2","47","2 & 4"
"10410","-0.735353775563617","3","47","2 & 4"
"10411","-0.733208883573131","4","47","2 & 4"
"10412","-0.731336775559525","5","47","2 & 4"
"10413","-0.730003618561062","6","47","2 & 4"
"10414","-0.729368132052312","7","47","2 & 4"
"10415","-0.729407832445705","8","47","2 & 4"
"10416","-0.729919101499594","9","47","2 & 4"
"10417","-0.730579507490991","10","47","2 & 4"
"10418","-0.281978436451283","0","48","2 & 4"
"10419","-0.275594564758517","1","48","2 & 4"
"10420","-0.26785131301181","2","48","2 & 4"
"10421","-0.258797042750417","3","48","2 & 4"
"10422","-0.248584576843697","4","48","2 & 4"
"10423","-0.237442973512482","5","48","2 & 4"
"10424","-0.225656547630362","6","48","2 & 4"
"10425","-0.213539881089097","7","48","2 & 4"
"10426","-0.201391968400121","8","48","2 & 4"
"10427","-0.189437284839451","9","48","2 & 4"
"10428","-0.17777238013903","10","48","2 & 4"
"10429","0.305263474713576","0","49","2 & 4"
"10430","0.288484943613246","1","49","2 & 4"
"10431","0.271555040237794","2","49","2 & 4"
"10432","0.254874356982048","3","49","2 & 4"
"10433","0.238862252924566","4","49","2 & 4"
"10434","0.223879553920582","5","49","2 & 4"
"10435","0.210140577790852","6","49","2 & 4"
"10436","0.197647125495786","7","49","2 & 4"
"10437","0.186177522600685","8","49","2 & 4"
"10438","0.175334375660099","9","49","2 & 4"
"10439","0.16463261279564","10","49","2 & 4"
"10440","0.246391310893812","0","50","2 & 4"
"10441","0.269666410911151","1","50","2 & 4"
"10442","0.294404291944222","2","50","2 & 4"
"10443","0.319801567004562","3","50","2 & 4"
"10444","0.34466550932612","4","50","2 & 4"
"10445","0.367685176841624","5","50","2 & 4"
"10446","0.387758038561744","6","50","2 & 4"
"10447","0.404217985681774","7","50","2 & 4"
"10448","0.416880286334847","8","50","2 & 4"
"10449","0.425926177667967","9","50","2 & 4"
"10450","0.43173431235084","10","50","2 & 4"
"10451","0.446164141674541","0","51","2 & 4"
"10452","0.452051050328146","1","51","2 & 4"
"10453","0.456790703791033","2","51","2 & 4"
"10454","0.460173520468237","3","51","2 & 4"
"10455","0.461970217159108","4","51","2 & 4"
"10456","0.462001318704525","5","51","2 & 4"
"10457","0.460160959562719","6","51","2 & 4"
"10458","0.456386223112496","7","51","2 & 4"
"10459","0.450626500134848","8","51","2 & 4"
"10460","0.44288515612241","9","51","2 & 4"
"10461","0.433340827667844","10","51","2 & 4"
"10462","-0.0486693267838857","0","52","2 & 4"
"10463","-0.0531213393585479","1","52","2 & 4"
"10464","-0.0575170309221812","2","52","2 & 4"
"10465","-0.0618188945350558","3","52","2 & 4"
"10466","-0.0660138215143904","4","52","2 & 4"
"10467","-0.070084865103747","5","52","2 & 4"
"10468","-0.0739749954405936","6","52","2 & 4"
"10469","-0.0775591389923268","7","52","2 & 4"
"10470","-0.0806388449145386","8","52","2 & 4"
"10471","-0.082961537576901","9","52","2 & 4"
"10472","-0.0842585158746591","10","52","2 & 4"
"10473","-0.211283508680679","0","53","2 & 4"
"10474","-0.218093843495283","1","53","2 & 4"
"10475","-0.226292227718716","2","53","2 & 4"
"10476","-0.23579025456473","3","53","2 & 4"
"10477","-0.24635285022194","4","53","2 & 4"
"10478","-0.257602766526077","5","53","2 & 4"
"10479","-0.269040332552148","6","53","2 & 4"
"10480","-0.280089770074917","7","53","2 & 4"
"10481","-0.290177819400453","8","53","2 & 4"
"10482","-0.298817080634414","9","53","2 & 4"
"10483","-0.305664137686845","10","53","2 & 4"
"10484","0.642576077701197","0","54","2 & 4"
"10485","0.641913724774084","1","54","2 & 4"
"10486","0.641645381886469","2","54","2 & 4"
"10487","0.641299036808541","3","54","2 & 4"
"10488","0.640304546339718","4","54","2 & 4"
"10489","0.638222725565037","5","54","2 & 4"
"10490","0.634898809806359","6","54","2 & 4"
"10491","0.630442075585897","7","54","2 & 4"
"10492","0.625069768651706","8","54","2 & 4"
"10493","0.618944603474823","9","54","2 & 4"
"10494","0.612121637107127","10","54","2 & 4"
"10495","0.638513182738179","0","55","2 & 4"
"10496","0.636574380492865","1","55","2 & 4"
"10497","0.634035340534704","2","55","2 & 4"
"10498","0.63110895942445","3","55","2 & 4"
"10499","0.62808456684808","4","55","2 & 4"
"10500","0.625201158888101","5","55","2 & 4"
"10501","0.622585094873469","6","55","2 & 4"
"10502","0.620256684844036","7","55","2 & 4"
"10503","0.618181035457073","8","55","2 & 4"
"10504","0.616324059243585","9","55","2 & 4"
"10505","0.614687691142986","10","55","2 & 4"
"10506","-0.61503917842796","0","56","2 & 4"
"10507","-0.606882393706324","1","56","2 & 4"
"10508","-0.600228786721262","2","56","2 & 4"
"10509","-0.595697438177443","3","56","2 & 4"
"10510","-0.593358380396414","4","56","2 & 4"
"10511","-0.592690788143694","5","56","2 & 4"
"10512","-0.592799613200204","6","56","2 & 4"
"10513","-0.592752235949308","7","56","2 & 4"
"10514","-0.591879416988238","8","56","2 & 4"
"10515","-0.589884152187176","9","56","2 & 4"
"10516","-0.586759606905765","10","56","2 & 4"
"10517","0.105824287004062","0","57","2 & 4"
"10518","0.125226604713817","1","57","2 & 4"
"10519","0.142440997176815","2","57","2 & 4"
"10520","0.157552083979098","3","57","2 & 4"
"10521","0.1709580145301","4","57","2 & 4"
"10522","0.18321356797156","5","57","2 & 4"
"10523","0.194866612357229","6","57","2 & 4"
"10524","0.206306466242631","7","57","2 & 4"
"10525","0.21762930407398","8","57","2 & 4"
"10526","0.22856814643302","9","57","2 & 4"
"10527","0.238531361288959","10","57","2 & 4"
"10528","-0.0231864457433305","0","58","2 & 4"
"10529","-0.0312079197123234","1","58","2 & 4"
"10530","-0.037155900585879","2","58","2 & 4"
"10531","-0.0408821283192218","3","58","2 & 4"
"10532","-0.0424294094769445","4","58","2 & 4"
"10533","-0.0420061193304963","5","58","2 & 4"
"10534","-0.039950100999903","6","58","2 & 4"
"10535","-0.0366812315632785","7","58","2 & 4"
"10536","-0.0326348055835449","8","58","2 & 4"
"10537","-0.028191607218207","9","58","2 & 4"
"10538","-0.0236185576695423","10","58","2 & 4"
"10539","-0.329382099171943","0","59","2 & 4"
"10540","-0.329349977155749","1","59","2 & 4"
"10541","-0.328248411659958","2","59","2 & 4"
"10542","-0.32604438999788","3","59","2 & 4"
"10543","-0.32280436869977","4","59","2 & 4"
"10544","-0.318673801424216","5","59","2 & 4"
"10545","-0.313852138614004","6","59","2 & 4"
"10546","-0.308565712437711","7","59","2 & 4"
"10547","-0.303037575735707","8","59","2 & 4"
"10548","-0.297461368485164","9","59","2 & 4"
"10549","-0.291982230944178","10","59","2 & 4"
"10550","0.472196577408088","0","60","2 & 4"
"10551","0.461193545236239","1","60","2 & 4"
"10552","0.454458103934048","2","60","2 & 4"
"10553","0.453449859911871","3","60","2 & 4"
"10554","0.458964217432017","4","60","2 & 4"
"10555","0.470813825567283","5","60","2 & 4"
"10556","0.487692451424384","6","60","2 & 4"
"10557","0.507326122891508","7","60","2 & 4"
"10558","0.527049029646513","8","60","2 & 4"
"10559","0.544597204154958","9","60","2 & 4"
"10560","0.558685967628875","10","60","2 & 4"
"10561","0.311074202314299","0","61","2 & 4"
"10562","0.341975855436477","1","61","2 & 4"
"10563","0.369034186382423","2","61","2 & 4"
"10564","0.391733054187443","3","61","2 & 4"
"10565","0.410159195936571","4","61","2 & 4"
"10566","0.424744752621103","5","61","2 & 4"
"10567","0.43603294936011","6","61","2 & 4"
"10568","0.444530162574047","7","61","2 & 4"
"10569","0.450621373485764","8","61","2 & 4"
"10570","0.45454170643088","9","61","2 & 4"
"10571","0.456401852055136","10","61","2 & 4"
"10572","0.125627775394341","0","62","2 & 4"
"10573","0.162674035311874","1","62","2 & 4"
"10574","0.195906057897553","2","62","2 & 4"
"10575","0.224845516891073","3","62","2 & 4"
"10576","0.249442343134004","4","62","2 & 4"
"10577","0.270041516154374","5","62","2 & 4"
"10578","0.287298712742803","6","62","2 & 4"
"10579","0.302054925911063","7","62","2 & 4"
"10580","0.315192611161674","8","62","2 & 4"
"10581","0.327502260589614","9","62","2 & 4"
"10582","0.33958682567576","10","62","2 & 4"
"10583","0.122572102632168","0","63","2 & 4"
"10584","0.109895104524048","1","63","2 & 4"
"10585","0.0986104312182812","2","63","2 & 4"
"10586","0.0890849546603713","3","63","2 & 4"
"10587","0.0815865023456435","4","63","2 & 4"
"10588","0.076296467354696","5","63","2 & 4"
"10589","0.0733331473665619","6","63","2 & 4"
"10590","0.0727760476370996","7","63","2 & 4"
"10591","0.0746886288090031","8","63","2 & 4"
"10592","0.0791260975333161","9","63","2 & 4"
"10593","0.0861237797263249","10","63","2 & 4"
"10594","0.496654059296755","0","64","2 & 4"
"10595","0.5010175098294","1","64","2 & 4"
"10596","0.502816960419074","2","64","2 & 4"
"10597","0.502259482421045","3","64","2 & 4"
"10598","0.499698356555194","4","64","2 & 4"
"10599","0.495508960232637","5","64","2 & 4"
"10600","0.490019656235964","6","64","2 & 4"
"10601","0.483487266817272","7","64","2 & 4"
"10602","0.476096240515072","8","64","2 & 4"
"10603","0.467969649695893","9","64","2 & 4"
"10604","0.459179274494248","10","64","2 & 4"
"10605","-0.283163363175285","0","65","2 & 4"
"10606","-0.280695609201666","1","65","2 & 4"
"10607","-0.279722094887316","2","65","2 & 4"
"10608","-0.280282081223216","3","65","2 & 4"
"10609","-0.282263920492979","4","65","2 & 4"
"10610","-0.285407484607695","5","65","2 & 4"
"10611","-0.289318641685159","6","65","2 & 4"
"10612","-0.29350357336456","7","65","2 & 4"
"10613","-0.297431254611013","8","65","2 & 4"
"10614","-0.300599020940975","9","65","2 & 4"
"10615","-0.30257952501507","10","65","2 & 4"
"10616","-0.390768046816757","0","66","2 & 4"
"10617","-0.39002393417387","1","66","2 & 4"
"10618","-0.389866028742955","2","66","2 & 4"
"10619","-0.390293144082769","3","66","2 & 4"
"10620","-0.391219340445519","4","66","2 & 4"
"10621","-0.392477023889576","5","66","2 & 4"
"10622","-0.393830726399007","6","66","2 & 4"
"10623","-0.395004445320029","7","66","2 & 4"
"10624","-0.395722600184946","8","66","2 & 4"
"10625","-0.395749670185139","9","66","2 & 4"
"10626","-0.394915359716112","10","66","2 & 4"
"10627","-0.423601878401689","0","67","2 & 4"
"10628","-0.438002860380147","1","67","2 & 4"
"10629","-0.448635370926567","2","67","2 & 4"
"10630","-0.45586851468282","3","67","2 & 4"
"10631","-0.460338833856153","4","67","2 & 4"
"10632","-0.462718909818547","5","67","2 & 4"
"10633","-0.463587472133349","6","67","2 & 4"
"10634","-0.463365949645626","7","67","2 & 4"
"10635","-0.462275843438263","8","67","2 & 4"
