"","Seascapes","lag","si","cmi","bcmi","z"
"147","2 & 7",3,1.15439969271355,0.202074310297942,0.066640227169798,0.792467634792303
"148","2 & 7",4,1.15439969271355,0.270956873416361,0.148484682298912,1.69005455322435
"149","2 & 7",5,1.15439969271355,0.211300782719653,0.0611425578781839,0.752049305496161
"150","2 & 7",6,1.15439969271355,0.224426657624395,0.111412729051594,1.52057296683106
"151","2 & 7",7,1.15439969271355,0.24025719944387,0.122547793771108,1.3687395626359
"152","2 & 7",8,1.15439969271355,0.302714722596079,0.193544218230279,2.00961862492737
"153","2 & 7",9,1.15439969271355,0.174014208372343,0.0457256867523385,0.661211321855677
"154","2 & 7",10,1.15439969271355,0.196771993621739,0.109757088323052,1.56187826487714
"155","2 & 8",0,1.15439969271355,0.247164358483934,0.155150305967966,2.48746750258268
"156","2 & 8",1,1.15439969271355,0.356924418718202,0.280474913064526,3.78594968006845
"157","2 & 8",2,1.15439969271355,0.296983765635667,0.197171071475638,2.40177026476395
"158","2 & 8",3,1.15439969271355,0.158352844888085,0.029682766350083,0.43705089033516
"159","2 & 8",4,1.15439969271355,0.179875338251904,0.061522243684695,0.769187864194027
"160","2 & 8",5,1.15439969271355,0.164571197340434,0.0778742511045,1.0791356647697
"161","2 & 8",6,1.15439969271355,0.083888921528938,-0.0175088093209105,-0.309876352466932
"162","2 & 8",7,1.15439969271355,0.0668059881986722,-0.0551174735829541,-1.04021214693212
"163","2 & 8",8,1.15439969271355,0.237853027801747,0.133191731923088,1.79874043609456
"164","2 & 8",9,1.15439969271355,0.316974091820668,0.219710475927293,2.23184159727105
"165","2 & 8",10,1.15439969271355,0.275908329919339,0.173342517409935,1.83122420583945
"166","2 & 9",0,1.15439969271355,0.14444139474737,0.0608414519796196,0.84600843526192
"167","2 & 9",1,1.15439969271355,0.190565118793876,0.124843861353696,1.56267238183619
"168","2 & 9",2,1.15439969271355,0.204218090610834,0.117483933449811,1.46780348243296
"169","2 & 9",3,1.15439969271355,0.138481291642234,0.0278332428680923,0.403048371902977
"170","2 & 9",4,1.15439969271355,0.14826644429245,0.0565973914499825,0.837253563673934
"171","2 & 9",5,1.15439969271355,0.197386534052337,0.133407301412691,2.04518846843528
"172","2 & 9",6,1.15439969271355,0.21916541504655,0.152379698709239,1.79555880533984
"173","2 & 9",7,1.15439969271355,0.114498027081727,0.0236246598842011,0.420050168973586
"174","2 & 9",8,1.15439969271355,0.186823737197579,0.100311898928245,1.42850712263477
"175","2 & 9",9,1.15439969271355,0.122236237853794,0.00978132937881192,0.173572163499135
"176","2 & 9",10,1.15439969271355,0.213444748962127,0.141443369183323,1.73915504301546
"177","2 & 10",0,1.15439969271355,0.248645791513902,0.138849016236875,2.10278578494573
"178","2 & 10",1,1.15439969271355,0.229967814148723,0.0985683860502348,1.13293890167042
"179","2 & 10",2,1.15439969271355,0.130289914664105,-0.00482196417169641,-0.0736566551811721
"180","2 & 10",3,1.15439969271355,0.0923131911319759,-0.0479398048109062,-1.05916762377173
"181","2 & 10",4,1.15439969271355,0.16594877598073,0.0791524474579361,1.31124931914757
"182","2 & 10",5,1.15439969271355,0.167817731474795,0.0841080306705106,1.22519615548229
"183","2 & 10",6,1.15439969271355,0.221240569379743,0.123101506411248,1.65780563061999
"184","2 & 10",7,1.15439969271355,0.236729420501312,0.182294882742693,2.38810297804687
"185","2 & 10",8,1.15439969271355,0.181528661126617,0.0899352031645622,1.17491985976945
"186","2 & 10",9,1.15439969271355,0.133258877943493,0.039293554993131,0.554338210405607
"187","2 & 10",10,1.15439969271355,0.172369825368727,0.106996129894983,1.31244683530682
"188","3 & 4",0,1.11922325856009,0.285476163074293,0.118181098405892,1.19982915916273
"189","3 & 4",1,1.11922325856009,0.321855671460808,0.175316290865624,1.85977164840092
"190","3 & 4",2,1.11922325856009,0.287843412301884,0.111764785452472,1.06841133248838
