"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0,0,0,0,0,0,0,0,0
"2",1.11150916704869,0,0.00166749206769187,0,0,0,0,0,0,0
"3",0.098979016437978,0,0,0,0,0,0,0,0,0
"4",0.114857522699127,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0
"6",0.126072287317146,0,0.0497395575433506,0.0484131549764361,0,0,0,0,0,0.00197158490262837
"7",0.719588529650029,0,0.0290125704306748,0.0340570142416129,0,0,0,0,0,0
"8",1.41007376166933,0,0,0.110415738869315,0.0497412887023465,0,0,0,0,0.0503348419028591
"9",0.281926819321628,0,0.0286895699820226,0,0,0,0,0,0,8.84623689468507e-05
"10",0.592976514838894,0.148845598929401,0.0231975881076891,0.0485270570177558,0.0495003189658005,0.0221479443982726,0,0,0,0
"11",0.713121468734573,0,0,0.104188438355766,0,0,0,0,0,0.0354366886014237
"12",0.390845044936914,0,0,0.172455835471076,0,0,0,0,0,0.00151192979585999
"13",0.662417635092866,0,0.0915719843463058,0.026139077940625,0.0897747266667054,0.0296907303644831,0,0,0,0.584973106630437
"14",1.05515322216022,0.386622277302898,0.0133632658161796,0.209653197980064,0,0,0,0,0,0.662565574105505
"15",0.469928229627848,0,0,0.128204248391831,0.117726963390769,0,0,0.00620933851155568,0,0.213826653917636
"16",0.399339777114675,0,0,0.0808086045592133,0,0,0,0,0,0.113064165781404
"17",0.371905795385757,0.121498395394706,0.111622921032105,0.130400955880361,0,0,0,0,0,0.779871789258791
"18",0.446772223547559,0,0.0518655184303856,0.0693363418275133,0.0352095526331513,0,0,0,0,1.22414987018551
"19",0.0824994947862896,0,0.0304617013196311,0.0275739789627988,0,0,0,0,0,0.546918065283307
"20",0.696707097040777,0.16367685664994,0,0.477084980659643,0.140753800286416,0,0,0,0,0.861728031712454
"21",0.359268613364287,0.315224695896908,0.0074961474443506,0.354642328921055,0,0,0,0,0,0.555241098273461
"22",0.902218296797738,0,0.00535405297960776,0.981384978716809,0,0,0,0,0,0.908234634762171
"23",1.50063328718087,0.466396815342962,0.195299128206395,0.610221704144894,0.145988793871121,0,0,0,0,2.59920779449172
"24",2.94007858067038,0.25517346918458,0.799080176703766,0.92487757811693,0.168628580227721,0.0122062521202069,0,0,1.10282954743036,0.59057621922313
"25",1.24356408669549,0.705188111736791,0,1.02267795856396,0.254050018727956,0.047465426517393,0,0,0,2.85399761596162
"26",2.18304917730822,0,0.0687233180590706,0.514790620583836,0.192897599970092,0,0.099482577404693,0,0.475629762421671,2.94253954516072
"27",1.14667787780534,0,0,0.320842184471861,0.0318966836480725,0,0,0.00675783449910627,0.698739792717257,2.21411396853714
"28",1.69606555799773,0.198958230173402,0.0211532366398155,0.502916156521345,6.42448602724624e-05,0,0,0,0.734107577725714,1.3853920933258
"29",2.12529926528717,0.0605543199260178,0.0961468849342358,0.474993643623258,0.205282054621925,0.0473507776790655,0,0,0.956915037842652,1.79484269193823
"30",1.32439905892178,0.269067306465964,0.122118000276937,0.403080102855883,0.11735198709446,0,0,0,0.18657805487217,7.2546050331844
"31",1.25866014977948,0.299734579414919,0.249642516100627,0.257412525458038,0.176808515863248,0.0933780521455754,0.10533082773886,0.0520942191778832,0.152574728076989,8.17572135994458
"32",1.15442279020834,0,0.0359923696138102,0.102756889812159,0.0641715389146694,0,0,0.242296386411046,0.0541388426536432,4.42847511801343
"33",1.07061390636388,12.6450792457603,0,0.873285661528211,0.0396508262758134,0,0,0.0662265327998378,0.538905852267034,2.83548287899354
"34",3.33971867535137,0,0.107882597094369,0.562909291753465,0.251769036877719,0.0723555541090621,0,0.211097023158594,0.486337190409181,2.18690319747184
"35",2.10917386722067,0.36363872051646,0.0867773317708757,0.891554805824836,0.108173017577608,0.0588861851964415,0,0,0.378805111886627,7.61832726992416
"36",4.77687415240598,1.40991960123817,0.191612967807246,0.588395159227126,0.610873664989139,0.159199488566392,0,0.30561927143121,0,6.68450064873896
"37",8.25796502069767,2.94764608000537,0.215015126686151,1.77691893103332,1.05362166222168,0,0,0.259506555788198,0,13.9961104573606
"38",6.43711948908,0.628367400053363,0.041069308542769,0.811438339857839,0.66797038911962,0,0.145455488206584,1.31992624050352,0,7.55273433667773
"39",3.07165643380439,0,0.309728878224455,0.361225666376088,0.31855566371125,0.317057768187368,0,0.217163761059679,0.558536469085184,21.4017358496775
"40",4.36155940901794,0.568549253365546,0.263662757720581,1.77795940549718,0.209810980596297,0.674924342225729,0,0.827656686840391,3.20301152051322,6.82647989089597
"41",4.4853743523096,8.14596849915615,0.423865211289697,1.16940261492322,0.117120608306112,0.277432718409576,0,0.75918374291726,1.83508947891436,7.56446984389468
"42",4.19319813754981,0.868289981471382,0.100360484316861,0.829096813866908,0.566701350273118,0.411557599352338,0,0.745712658319224,0.68021292219956,10.3590650180263
"43",3.10560012875826,2.02656808698323,0.15399875084241,0,0.0903632351893228,0.519807989532539,0.210781139546304,0.596098117438032,0,0
