"","V1","V2","V3","V4"
"3826","0.80839813794485","8","48","1 & 5"
"3827","0.81623459076871","9","48","1 & 5"
"3828","0.823159481127588","10","48","1 & 5"
"3829","0.856009493640191","0","49","1 & 5"
"3830","0.855232580910549","1","49","1 & 5"
"3831","0.85451217396179","2","49","1 & 5"
"3832","0.853856120087107","3","49","1 & 5"
"3833","0.853260240550007","4","49","1 & 5"
"3834","0.852699645176889","5","49","1 & 5"
"3835","0.852125071038146","6","49","1 & 5"
"3836","0.851468131526039","7","49","1 & 5"
"3837","0.850656232993248","8","49","1 & 5"
"3838","0.849632443548387","9","49","1 & 5"
"3839","0.848370804147334","10","49","1 & 5"
"3840","0.875503678120881","0","50","1 & 5"
"3841","0.87621874919894","1","50","1 & 5"
"3842","0.877818820109609","2","50","1 & 5"
"3843","0.880440058691989","3","50","1 & 5"
"3844","0.884066703337877","4","50","1 & 5"
"3845","0.88851581821178","5","50","1 & 5"
"3846","0.893481055499337","6","50","1 & 5"
"3847","0.898615430334686","7","50","1 & 5"
"3848","0.903615188833107","8","50","1 & 5"
"3849","0.908272347643964","9","50","1 & 5"
"3850","0.912485301384943","10","50","1 & 5"
"3851","-0.374113350518146","0","51","1 & 5"
"3852","-0.347684127075998","1","51","1 & 5"
"3853","-0.321111698998062","2","51","1 & 5"
"3854","-0.295791092438754","3","51","1 & 5"
"3855","-0.273147238767029","4","51","1 & 5"
"3856","-0.254185815853233","5","51","1 & 5"
"3857","-0.239313035966666","6","51","1 & 5"
"3858","-0.228442326063913","7","51","1 & 5"
"3859","-0.221225782325423","8","51","1 & 5"
"3860","-0.217259591076154","9","51","1 & 5"
"3861","-0.216201685312138","10","51","1 & 5"
"3862","-0.936978065087575","0","52","1 & 5"
"3863","-0.934828584779873","1","52","1 & 5"
"3864","-0.933221826091583","2","52","1 & 5"
"3865","-0.932201871207338","3","52","1 & 5"
"3866","-0.931744605855399","4","52","1 & 5"
"3867","-0.931768825978077","5","52","1 & 5"
"3868","-0.932163220499558","6","52","1 & 5"
"3869","-0.932817506016171","7","52","1 & 5"
"3870","-0.933644872329637","8","52","1 & 5"
"3871","-0.934589350674522","9","52","1 & 5"
"3872","-0.935620090822296","10","52","1 & 5"
"3873","-0.947193215721822","0","53","1 & 5"
"3874","-0.947166657494199","1","53","1 & 5"
"3875","-0.947194943900743","2","53","1 & 5"
"3876","-0.947253168186317","3","53","1 & 5"
"3877","-0.9473168997801","4","53","1 & 5"
"3878","-0.947365449254981","5","53","1 & 5"
"3879","-0.947380557974684","6","53","1 & 5"
"3880","-0.947338240597082","7","53","1 & 5"
"3881","-0.947199806680145","8","53","1 & 5"
"3882","-0.946912056040269","9","53","1 & 5"
"3883","-0.946420495107063","10","53","1 & 5"
"3884","-0.996341993979738","0","54","1 & 5"
"3885","-0.99608882997163","1","54","1 & 5"
"3886","-0.995846514431561","2","54","1 & 5"
"3887","-0.995619609999649","3","54","1 & 5"
"3888","-0.995411859791199","4","54","1 & 5"
"3889","-0.995226787003221","5","54","1 & 5"
"3890","-0.9950683676871","6","54","1 & 5"
"3891","-0.994941056411149","7","54","1 & 5"
"3892","-0.994848811469878","8","54","1 & 5"
"3893","-0.994793499178022","9","54","1 & 5"
"3894","-0.994773584764864","10","54","1 & 5"
"3895","-0.991311884191815","0","55","1 & 5"
"3896","-0.991368820706648","1","55","1 & 5"
"3897","-0.991488123658141","2","55","1 & 5"
"3898","-0.991670770154988","3","55","1 & 5"
"3899","-0.991906420972849","4","55","1 & 5"
"3900","-0.992174873390835","5","55","1 & 5"
"3901","-0.992454687486961","6","55","1 & 5"
"3902","-0.992731833262315","7","55","1 & 5"
"3903","-0.993001236697804","8","55","1 & 5"
"3904","-0.993260656896646","9","55","1 & 5"
"3905","-0.993503158819374","10","55","1 & 5"
"3906","0.905288514195179","0","56","1 & 5"
"3907","0.90534266414129","1","56","1 & 5"
"3908","0.90506614334278","2","56","1 & 5"
"3909","0.904528773543195","3","56","1 & 5"
"3910","0.903916283751152","4","56","1 & 5"
"3911","0.903490455650908","5","56","1 & 5"
"3912","0.903527522864554","6","56","1 & 5"
"3913","0.90424026671031","7","56","1 & 5"
"3914","0.90570707432165","8","56","1 & 5"
"3915","0.907840935002022","9","56","1 & 5"
"3916","0.910416682544873","10","56","1 & 5"
"3917","0.987852756508238","0","57","1 & 5"
"3918","0.988267326855772","1","57","1 & 5"
"3919","0.988701311908093","2","57","1 & 5"
"3920","0.989140284283314","3","57","1 & 5"
"3921","0.9895706401087","4","57","1 & 5"
"3922","0.989979370076035","5","57","1 & 5"
"3923","0.990353867105132","6","57","1 & 5"
"3924","0.990682983012016","7","57","1 & 5"
"3925","0.990960324315632","8","57","1 & 5"
"3926","0.991189056209013","9","57","1 & 5"
"3927","0.991384907829183","10","57","1 & 5"
"3928","-0.988396790171471","0","58","1 & 5"
"3929","-0.988629813210919","1","58","1 & 5"
"3930","-0.989014182300319","2","58","1 & 5"
"3931","-0.989534726871697","3","58","1 & 5"
"3932","-0.990134421648588","4","58","1 & 5"
"3933","-0.990730457394829","5","58","1 & 5"
"3934","-0.991243632443439","6","58","1 & 5"
"3935","-0.991622126520497","7","58","1 & 5"
"3936","-0.99184766725534","8","58","1 & 5"
"3937","-0.991927711570099","9","58","1 & 5"
"3938","-0.991885977090706","10","58","1 & 5"
"3939","-0.982738630998407","0","59","1 & 5"
"3940","-0.983074321044808","1","59","1 & 5"
"3941","-0.983462356015374","2","59","1 & 5"
"3942","-0.983866020734471","3","59","1 & 5"
"3943","-0.984251176922726","4","59","1 & 5"
"3944","-0.984595069463045","5","59","1 & 5"
"3945","-0.984889562920542","6","59","1 & 5"
"3946","-0.985138132077708","7","59","1 & 5"
"3947","-0.985349918733994","8","59","1 & 5"
"3948","-0.985535156188321","9","59","1 & 5"
"3949","-0.985703614897748","10","59","1 & 5"
"3950","-0.950862674833321","0","60","1 & 5"
"3951","-0.953132627956819","1","60","1 & 5"
"3952","-0.955363769589089","2","60","1 & 5"
"3953","-0.957507157585614","3","60","1 & 5"
"3954","-0.959513102161523","4","60","1 & 5"
"3955","-0.961343874072298","5","60","1 & 5"
"3956","-0.962982777962555","6","60","1 & 5"
"3957","-0.964436247623091","7","60","1 & 5"
"3958","-0.965729501649234","8","60","1 & 5"
"3959","-0.966898454208915","9","60","1 & 5"
"3960","-0.967979990102239","10","60","1 & 5"
"3961","-0.969457411801626","0","61","1 & 5"
"3962","-0.970334267850443","1","61","1 & 5"
"3963","-0.971080621691959","2","61","1 & 5"
"3964","-0.97172233793135","3","61","1 & 5"
"3965","-0.972293010613454","4","61","1 & 5"
"3966","-0.972797685869855","5","61","1 & 5"
"3967","-0.973210854377234","6","61","1 & 5"
"3968","-0.973499272144922","7","61","1 & 5"
"3969","-0.973643270606361","8","61","1 & 5"
"3970","-0.973640577897155","9","61","1 & 5"
"3971","-0.97349708072972","10","61","1 & 5"
"3972","-0.968658464419668","0","62","1 & 5"
"3973","-0.967029185803901","1","62","1 & 5"
"3974","-0.965430567424803","2","62","1 & 5"
"3975","-0.963922526086984","3","62","1 & 5"
"3976","-0.962568415686651","4","62","1 & 5"
"3977","-0.961426017360569","5","62","1 & 5"
"3978","-0.960540036448357","6","62","1 & 5"
"3979","-0.959937610600924","7","62","1 & 5"
"3980","-0.959626566092372","8","62","1 & 5"
"3981","-0.959595396300387","9","62","1 & 5"
"3982","-0.959814186038172","10","62","1 & 5"
"3983","0.961877096628577","0","63","1 & 5"
"3984","0.961312112682325","1","63","1 & 5"
"3985","0.960811639162122","2","63","1 & 5"
"3986","0.960335053536565","3","63","1 & 5"
"3987","0.959793019609622","4","63","1 & 5"
"3988","0.95914754447085","5","63","1 & 5"
"3989","0.958503240643158","6","63","1 & 5"
"3990","0.958080905849147","7","63","1 & 5"
"3991","0.958071727550978","8","63","1 & 5"
"3992","0.958496735009381","9","63","1 & 5"
"3993","0.959198076547095","10","63","1 & 5"
"3994","-0.77857522111619","0","64","1 & 5"
"3995","-0.77648365576817","1","64","1 & 5"
"3996","-0.774442286741419","2","64","1 & 5"
"3997","-0.772670283595104","3","64","1 & 5"
"3998","-0.771339765529799","4","64","1 & 5"
"3999","-0.770517926790404","5","64","1 & 5"
"4000","-0.770166712978646","6","64","1 & 5"
"4001","-0.770184110279995","7","64","1 & 5"
"4002","-0.770450984610297","8","64","1 & 5"
"4003","-0.770856247104552","9","64","1 & 5"
"4004","-0.771297685582585","10","64","1 & 5"
"4005","0.788108231712435","0","65","1 & 5"
"4006","0.8024217386227","1","65","1 & 5"
"4007","0.814957561199526","2","65","1 & 5"
"4008","0.825499604351854","3","65","1 & 5"
"4009","0.834058945506152","4","65","1 & 5"
"4010","0.840825854546376","5","65","1 & 5"
"4011","0.846098570745631","6","65","1 & 5"
"4012","0.850219428379843","7","65","1 & 5"
"4013","0.853527827658333","8","65","1 & 5"
"4014","0.856321679956459","9","65","1 & 5"
"4015","0.858820143267201","10","65","1 & 5"
"4016","0.986878634605731","0","66","1 & 5"
"4017","0.987149471763375","1","66","1 & 5"
"4018","0.987412153181954","2","66","1 & 5"
"4019","0.987659069435439","3","66","1 & 5"
"4020","0.987882608536632","4","66","1 & 5"
"4021","0.988075658552407","5","66","1 & 5"
"4022","0.988233237469435","6","66","1 & 5"
"4023","0.988354599525908","7","66","1 & 5"
"4024","0.988444704291275","8","66","1 & 5"
"4025","0.988514191948104","9","66","1 & 5"
"4026","0.988577735088029","10","66","1 & 5"
"4027","0.997356333516398","0","67","1 & 5"
"4028","0.997478758947479","1","67","1 & 5"
"4029","0.997599398156054","2","67","1 & 5"
"4030","0.997718657671169","3","67","1 & 5"
"4031","0.997837106502205","4","67","1 & 5"
"4032","0.997954308925948","5","67","1 & 5"
"4033","0.998068389986637","6","67","1 & 5"
"4034","0.998176579041476","7","67","1 & 5"
"4035","0.998276340900382","8","67","1 & 5"
"4036","0.998366351484615","9","67","1 & 5"
"4037","0.998446724659516","10","67","1 & 5"
"4038","-0.985097203239554","0","68","1 & 5"
"4039","-0.985449806497472","1","68","1 & 5"
"4040","-0.985869053125058","2","68","1 & 5"
"4041","-0.986307932781045","3","68","1 & 5"
"4042","-0.986703113441826","4","68","1 & 5"
"4043","-0.986992556364731","5","68","1 & 5"
"4044","-0.987133147293182","6","68","1 & 5"
"4045","-0.987109446305861","7","68","1 & 5"
"4046","-0.986930013104034","8","68","1 & 5"
"4047","-0.986615489570965","9","68","1 & 5"
"4048","-0.986186626325651","10","68","1 & 5"
"4049","0.928649006070582","0","69","1 & 5"
"4050","0.931075599946746","1","69","1 & 5"
"4051","0.933200088018575","2","69","1 & 5"
"4052","0.935072191177408","3","69","1 & 5"
"4053","0.936781550235721","4","69","1 & 5"
"4054","0.938439758791875","5","69","1 & 5"
"4055","0.940162517639581","6","69","1 & 5"
"4056","0.942049490804323","7","69","1 & 5"
"4057","0.944161728159706","8","69","1 & 5"
"4058","0.946503576576894","9","69","1 & 5"
"4059","0.949019283139927","10","69","1 & 5"
"4060","0.743064223983232","0","70","1 & 5"
"4061","0.756667883042737","1","70","1 & 5"
"4062","0.770644392485942","2","70","1 & 5"
"4063","0.783828440456389","3","70","1 & 5"
"4064","0.794923858552369","4","70","1 & 5"
"4065","0.802734872596381","5","70","1 & 5"
"4066","0.806414397258322","6","70","1 & 5"
"4067","0.805609109995707","7","70","1 & 5"
"4068","0.800438712196655","8","70","1 & 5"
"4069","0.791356843027051","9","70","1 & 5"
"4070","0.778996347830587","10","70","1 & 5"
"4071","-0.994454603037863","0","71","1 & 5"
"4072","-0.994732790365089","1","71","1 & 5"
"4073","-0.994980437120732","2","71","1 & 5"
"4074","-0.995216009919847","3","71","1 & 5"
"4075","-0.995454911561002","4","71","1 & 5"
"4076","-0.995701257360157","5","71","1 & 5"
"4077","-0.995947601500168","6","71","1 & 5"
"4078","-0.996180544230729","7","71","1 & 5"
"4079","-0.996387230013216","8","71","1 & 5"
"4080","-0.996559132750999","9","71","1 & 5"
"4081","-0.996692604209668","10","71","1 & 5"
"4082","0.995019629213169","0","72","1 & 5"
"4083","0.994675613198171","1","72","1 & 5"
"4084","0.994353403347228","2","72","1 & 5"
"4085","0.994066796437476","3","72","1 & 5"
"4086","0.99382497374442","4","72","1 & 5"
"4087","0.993630996822197","5","72","1 & 5"
"4088","0.993481844397067","6","72","1 & 5"
"4089","0.993369912418889","7","72","1 & 5"
"4090","0.993285358141386","8","72","1 & 5"
"4091","0.993218472771656","9","72","1 & 5"
"4092","0.993161476020717","10","72","1 & 5"
"4093","0.320695215420276","0","73","1 & 5"
"4094","0.305787300390591","1","73","1 & 5"
"4095","0.289849385833229","2","73","1 & 5"
"4096","0.273018573505491","3","73","1 & 5"
"4097","0.25615022050585","4","73","1 & 5"
"4098","0.241005706164861","5","73","1 & 5"
"4099","0.229831480430802","6","73","1 & 5"
"4100","0.224467262261981","7","73","1 & 5"
"4101","0.225610373826315","8","73","1 & 5"
"4102","0.232615812825145","9","73","1 & 5"
"4103","0.243767501235182","10","73","1 & 5"
"4104","-0.949316441823541","0","74","1 & 5"
"4105","-0.948626240857071","1","74","1 & 5"
"4106","-0.94787407908281","2","74","1 & 5"
"4107","-0.947060832140325","3","74","1 & 5"
"4108","-0.946187993648388","4","74","1 & 5"
"4109","-0.94526625261117","5","74","1 & 5"
"4110","-0.944329563258876","6","74","1 & 5"
"4111","-0.943447255330368","7","74","1 & 5"
"4112","-0.942724021471647","8","74","1 & 5"
"4113","-0.942281608941592","9","74","1 & 5"
"4114","-0.942225856789489","10","74","1 & 5"
"4115","-0.964790840944084","0","75","1 & 5"
"4116","-0.965816886670867","1","75","1 & 5"
"4117","-0.966717813553068","2","75","1 & 5"
"4118","-0.967469902680504","3","75","1 & 5"
"4119","-0.968073214994449","4","75","1 & 5"
"4120","-0.968543899245128","5","75","1 & 5"
"4121","-0.96890597732306","6","75","1 & 5"
"4122","-0.969185123064249","7","75","1 & 5"
"4123","-0.969404267920718","8","75","1 & 5"
"4124","-0.969580301037589","9","75","1 & 5"
"4125","-0.969722067191478","10","75","1 & 5"
"4126","0.230572085434936","0","76","1 & 5"
"4127","0.233823935950455","1","76","1 & 5"
"4128","0.24180615001753","2","76","1 & 5"
"4129","0.254098201287846","3","76","1 & 5"
"4130","0.269695961538974","4","76","1 & 5"
"4131","0.287282720578577","5","76","1 & 5"
"4132","0.305584850217647","6","76","1 & 5"
"4133","0.323684845343593","7","76","1 & 5"
"4134","0.341183978569758","8","76","1 & 5"
"4135","0.358181832603016","9","76","1 & 5"
"4136","0.375108945486247","10","76","1 & 5"
"4137","0.95887546775207","0","77","1 & 5"
"4138","0.961943841897736","1","77","1 & 5"
"4139","0.965183784098875","2","77","1 & 5"
"4140","0.968452292705392","3","77","1 & 5"
"4141","0.971568425324305","4","77","1 & 5"
"4142","0.974309701673599","5","77","1 & 5"
"4143","0.976446292360787","6","77","1 & 5"
"4144","0.977798532004191","7","77","1 & 5"
"4145","0.978284344892978","8","77","1 & 5"
"4146","0.977931717767607","9","77","1 & 5"
"4147","0.976856279381007","10","77","1 & 5"
"4148","0.995666643951558","0","78","1 & 5"
"4149","0.995832311168221","1","78","1 & 5"
"4150","0.996002628649266","2","78","1 & 5"
"4151","0.99617602172021","3","78","1 & 5"
"4152","0.996350898096995","4","78","1 & 5"
"4153","0.996525698846544","5","78","1 & 5"
"4154","0.996698960203265","6","78","1 & 5"
"4155","0.996869249465648","7","78","1 & 5"
"4156","0.997034965233333","8","78","1 & 5"
"4157","0.997194184148833","9","78","1 & 5"
"4158","0.997344775599988","10","78","1 & 5"
"4159","-0.991036032567159","0","79","1 & 5"
"4160","-0.990337759295948","1","79","1 & 5"
"4161","-0.989649977370956","2","79","1 & 5"
"4162","-0.988988841123237","3","79","1 & 5"
"4163","-0.988370520164389","4","79","1 & 5"
"4164","-0.987810532924725","5","79","1 & 5"
"4165","-0.987322677983045","6","79","1 & 5"
"4166","-0.986917569751359","7","79","1 & 5"
"4167","-0.986600997168616","8","79","1 & 5"
"4168","-0.986372494558819","9","79","1 & 5"
"4169","-0.986224587844729","10","79","1 & 5"
"4170","-0.991102911337394","0","80","1 & 5"
"4171","-0.991764615959252","1","80","1 & 5"
"4172","-0.99239297043858","2","80","1 & 5"
"4173","-0.992965548316869","3","80","1 & 5"
"4174","-0.993468381580619","4","80","1 & 5"
"4175","-0.993897466332549","5","80","1 & 5"
"4176","-0.994257697528597","6","80","1 & 5"
"4177","-0.994559676407053","7","80","1 & 5"
"4178","-0.994815697199128","8","80","1 & 5"
"4179","-0.995036504821944","9","80","1 & 5"
"4180","-0.995229791811694","10","80","1 & 5"
"4181","0.732118340197242","0","81","1 & 5"
"4182","0.730075540309655","1","81","1 & 5"
"4183","0.7272808499067","2","81","1 & 5"
"4184","0.723816643291634","3","81","1 & 5"
"4185","0.71984183201292","4","81","1 & 5"
"4186","0.715505135160178","5","81","1 & 5"
"4187","0.710909423998757","6","81","1 & 5"
"4188","0.706115383879649","7","81","1 & 5"
"4189","0.701149723799205","8","81","1 & 5"
"4190","0.696005840239656","9","81","1 & 5"
"4191","0.690649427743793","10","81","1 & 5"
"4192","0.980111174890655","0","82","1 & 5"
"4193","0.982271775548245","1","82","1 & 5"
"4194","0.983744348490191","2","82","1 & 5"
"4195","0.984674141122075","3","82","1 & 5"
"4196","0.985234585911334","4","82","1 & 5"
"4197","0.985547639694555","5","82","1 & 5"
"4198","0.985680066128079","6","82","1 & 5"
"4199","0.985678881390268","7","82","1 & 5"
"4200","0.985591821631554","8","82","1 & 5"
"4201","0.985458144870413","9","82","1 & 5"
"4202","0.985293501294008","10","82","1 & 5"
"4203","0.959708804212364","0","83","1 & 5"
"4204","0.959577084458232","1","83","1 & 5"
"4205","0.959482373570086","2","83","1 & 5"
"4206","0.959435762168027","3","83","1 & 5"
"4207","0.95943942438195","4","83","1 & 5"
"4208","0.959486637448385","5","83","1 & 5"
"4209","0.959565430969477","6","83","1 & 5"
"4210","0.959663744555425","7","83","1 & 5"
"4211","0.959773416788473","8","83","1 & 5"
"4212","0.959891516588373","9","83","1 & 5"
"4213","0.960019161310698","10","83","1 & 5"
"4214","0.986134911223895","0","84","1 & 5"
"4215","0.985288727123171","1","84","1 & 5"
"4216","0.984499051226351","2","84","1 & 5"
"4217","0.983943847081468","3","84","1 & 5"
"4218","0.983753902808244","4","84","1 & 5"
"4219","0.983957616719386","5","84","1 & 5"
"4220","0.984483770620766","6","84","1 & 5"
"4221","0.985208806929599","7","84","1 & 5"
"4222","0.986010723117637","8","84","1 & 5"
"4223","0.986800571773904","9","84","1 & 5"
"4224","0.987527018509979","10","84","1 & 5"
"4225","0.962430267079487","0","85","1 & 5"
"4226","0.961916804547017","1","85","1 & 5"
"4227","0.961478999881056","2","85","1 & 5"
"4228","0.961137754324261","3","85","1 & 5"
"4229","0.960896814765602","4","85","1 & 5"
"4230","0.960742023238151","5","85","1 & 5"
"4231","0.960648848471557","6","85","1 & 5"
"4232","0.96059258374648","7","85","1 & 5"
"4233","0.960556687926964","8","85","1 & 5"
"4234","0.960537936459962","9","85","1 & 5"
"4235","0.960547417649188","10","85","1 & 5"
"4236","0.953282227198079","0","86","1 & 5"
"4237","0.950952375139104","1","86","1 & 5"
"4238","0.948809979215906","2","86","1 & 5"
"4239","0.946973568615154","3","86","1 & 5"
"4240","0.945518291612305","4","86","1 & 5"
"4241","0.944456818404739","5","86","1 & 5"
"4242","0.943743022996326","6","86","1 & 5"
"4243","0.943294352244603","7","86","1 & 5"
"4244","0.943020543435693","8","86","1 & 5"
"4245","0.942846288499508","9","86","1 & 5"
"4246","0.942722127200621","10","86","1 & 5"
"4247","0.991903004847303","0","87","1 & 5"
"4248","0.992144734926245","1","87","1 & 5"
"4249","0.992330652706496","2","87","1 & 5"
"4250","0.992451893953254","3","87","1 & 5"
"4251","0.992508390421893","4","87","1 & 5"
"4252","0.992509451825874","5","87","1 & 5"
"4253","0.992473070451378","6","87","1 & 5"
"4254","0.992421851956044","7","87","1 & 5"
"4255","0.99237590804348","8","87","1 & 5"
"4256","0.992346260419319","9","87","1 & 5"
"4257","0.992332808818905","10","87","1 & 5"
"4258","-0.905881915141896","0","88","1 & 5"
"4259","-0.906559585341659","1","88","1 & 5"
"4260","-0.907539919478427","2","88","1 & 5"
"4261","-0.908891842419167","3","88","1 & 5"
"4262","-0.910649803975294","4","88","1 & 5"
"4263","-0.91281134582912","5","88","1 & 5"
"4264","-0.915342168397838","6","88","1 & 5"
"4265","-0.918184522766426","7","88","1 & 5"
"4266","-0.92126481371735","8","88","1 & 5"
"4267","-0.924498752222782","9","88","1 & 5"
"4268","-0.927795009251735","10","88","1 & 5"
"4269","0.987419145681798","0","89","1 & 5"
"4270","0.987372554404946","1","89","1 & 5"
"4271","0.987362426502814","2","89","1 & 5"
"4272","0.987399397994242","3","89","1 & 5"
"4273","0.987486271054064","4","89","1 & 5"
"4274","0.987612075288984","5","89","1 & 5"
"4275","0.987751378427077","6","89","1 & 5"
"4276","0.987871651055256","7","89","1 & 5"
"4277","0.987946721552458","8","89","1 & 5"
"4278","0.98796934400294","9","89","1 & 5"
"4279","0.987954797951513","10","89","1 & 5"
"4280","0.999030967328604","0","90","1 & 5"
"4281","0.998816189438914","1","90","1 & 5"
"4282","0.998551138260959","2","90","1 & 5"
"4283","0.998250014570894","3","90","1 & 5"
"4284","0.997926011489655","4","90","1 & 5"
"4285","0.997588683646448","5","90","1 & 5"
"4286","0.997243064256333","6","90","1 & 5"
"4287","0.996890561231075","7","90","1 & 5"
"4288","0.996530933625468","8","90","1 & 5"
"4289","0.996164477480468","9","90","1 & 5"
"4290","0.995793748310302","10","90","1 & 5"
"4291","0.990906943802711","0","91","1 & 5"
"4292","0.990929815895457","1","91","1 & 5"
"4293","0.990938235878591","2","91","1 & 5"
"4294","0.990940405894807","3","91","1 & 5"
"4295","0.990946571132648","4","91","1 & 5"
"4296","0.990967084486103","5","91","1 & 5"
"4297","0.991010251159586","6","91","1 & 5"
"4298","0.991080636480718","7","91","1 & 5"
"4299","0.991178444572181","8","91","1 & 5"
"4300","0.99130017421116","9","91","1 & 5"
"4301","0.991440152966683","10","91","1 & 5"
"4302","-0.998325913759555","0","92","1 & 5"
"4303","-0.998317054337006","1","92","1 & 5"
"4304","-0.998303827709438","2","92","1 & 5"
"4305","-0.99828300180284","3","92","1 & 5"
"4306","-0.998252320348564","4","92","1 & 5"
"4307","-0.998210662864853","5","92","1 & 5"
"4308","-0.998157808445506","6","92","1 & 5"
"4309","-0.998093998494079","7","92","1 & 5"
"4310","-0.998019846093588","8","92","1 & 5"
"4311","-0.997936977905826","9","92","1 & 5"
"4312","-0.997849058527875","10","92","1 & 5"
"4313","0.994952524293414","0","93","1 & 5"
"4314","0.995256649029174","1","93","1 & 5"
"4315","0.995471892349719","2","93","1 & 5"
"4316","0.995590799294108","3","93","1 & 5"
"4317","0.995611953219742","4","93","1 & 5"
"4318","0.995538947020291","5","93","1 & 5"
"4319","0.995379111967059","6","93","1 & 5"
"4320","0.995141780659216","7","93","1 & 5"
"4321","0.99483618835747","8","93","1 & 5"
"4322","0.994469905706462","9","93","1 & 5"
"4323","0.994048906972307","10","93","1 & 5"
"4324","-0.99385504116983","0","94","1 & 5"
"4325","-0.993951875775139","1","94","1 & 5"
"4326","-0.994085914407017","2","94","1 & 5"
"4327","-0.994245440666776","3","94","1 & 5"
"4328","-0.994414476557641","4","94","1 & 5"
"4329","-0.994574713143223","5","94","1 & 5"
"4330","-0.99470806557082","6","94","1 & 5"
"4331","-0.994799387761727","7","94","1 & 5"
"4332","-0.994838720940965","8","94","1 & 5"
"4333","-0.994822543505586","9","94","1 & 5"
"4334","-0.994753867020146","10","94","1 & 5"
"4335","0.833970212882627","0","95","1 & 5"
"4336","0.831377473340174","1","95","1 & 5"
"4337","0.828681757675347","2","95","1 & 5"
"4338","0.825872791845341","3","95","1 & 5"
"4339","0.822934813787058","4","95","1 & 5"
"4340","0.819839803143997","5","95","1 & 5"
"4341","0.816544807160909","6","95","1 & 5"
"4342","0.812996030194714","7","95","1 & 5"
"4343","0.809137288513762","8","95","1 & 5"
"4344","0.804916151708838","9","95","1 & 5"
"4345","0.800282533079768","10","95","1 & 5"
"4346","0.972658737901155","0","96","1 & 5"
"4347","0.971695986506964","1","96","1 & 5"
"4348","0.970207818347245","2","96","1 & 5"
"4349","0.96822152848403","3","96","1 & 5"
"4350","0.965825158544797","4","96","1 & 5"
"4351","0.963156357435145","5","96","1 & 5"
"4352","0.960386346067542","6","96","1 & 5"
"4353","0.957696872207246","7","96","1 & 5"
"4354","0.955252115284183","8","96","1 & 5"
"4355","0.953172626242937","9","96","1 & 5"
"4356","0.951518616425617","10","96","1 & 5"
"4357","-0.887110619590256","0","97","1 & 5"
"4358","-0.89320668537664","1","97","1 & 5"
"4359","-0.897889374210063","2","97","1 & 5"
"4360","-0.900927710505019","3","97","1 & 5"
"4361","-0.902462851721553","4","97","1 & 5"
"4362","-0.902889945866156","5","97","1 & 5"
"4363","-0.902640937408403","6","97","1 & 5"
"4364","-0.90201595217763","7","97","1 & 5"
"4365","-0.901159379494711","8","97","1 & 5"
"4366","-0.900153445772634","9","97","1 & 5"
"4367","-0.899116426420312","10","97","1 & 5"
"4368","0.993963641944106","0","98","1 & 5"
"4369","0.994097135151846","1","98","1 & 5"
"4370","0.994231027188117","2","98","1 & 5"
"4371","0.99437266559721","3","98","1 & 5"
"4372","0.994528957194878","4","98","1 & 5"
"4373","0.994704848242404","5","98","1 & 5"
"4374","0.994902026734057","6","98","1 & 5"
"4375","0.995118346458459","7","98","1 & 5"
"4376","0.995348318167822","8","98","1 & 5"
"4377","0.995584553154926","9","98","1 & 5"
"4378","0.995819525420495","10","98","1 & 5"
"4379","-0.970257769630829","0","99","1 & 5"
"4380","-0.972185024054509","1","99","1 & 5"
"4381","-0.974348372440049","2","99","1 & 5"
"4382","-0.976613316798219","3","99","1 & 5"
"4383","-0.97879270020495","4","99","1 & 5"
"4384","-0.980719555442513","5","99","1 & 5"
"4385","-0.982309406038548","6","99","1 & 5"
"4386","-0.983570964647564","7","99","1 & 5"
"4387","-0.984565222579166","8","99","1 & 5"
"4388","-0.985351664609634","9","99","1 & 5"
"4389","-0.985962013477655","10","99","1 & 5"
"4390","-0.976937874074365","0","100","1 & 5"
"4391","-0.976821402024647","1","100","1 & 5"
"4392","-0.976794411560914","2","100","1 & 5"
"4393","-0.976844193948581","3","100","1 & 5"
"4394","-0.976948645538872","4","100","1 & 5"
"4395","-0.977080028549076","5","100","1 & 5"
"4396","-0.977212297471605","6","100","1 & 5"
"4397","-0.977329022598345","7","100","1 & 5"
"4398","-0.977428606421816","8","100","1 & 5"
"4399","-0.97752485653361","9","100","1 & 5"
"4400","-0.977642796593359","10","100","1 & 5"
"4401","0.964186989919358","0","1","1 & 6"
"4402","0.964002077454921","1","1","1 & 6"
"4403","0.963741172000757","2","1","1 & 6"
"4404","0.963410219431817","3","1","1 & 6"
"4405","0.963023010229476","4","1","1 & 6"
"4406","0.962600045338598","5","1","1 & 6"
"4407","0.962166573875139","6","1","1 & 6"
"4408","0.961749776635771","7","1","1 & 6"
"4409","0.961375279851247","8","1","1 & 6"
"4410","0.961063703105202","9","1","1 & 6"
"4411","0.960828295426877","10","1","1 & 6"
"4412","0.980214663833921","0","2","1 & 6"
"4413","0.980170189924224","1","2","1 & 6"
"4414","0.980116805274399","2","2","1 & 6"
"4415","0.980081019000874","3","2","1 & 6"
"4416","0.980095484701682","4","2","1 & 6"
"4417","0.98019556519922","5","2","1 & 6"
"4418","0.980412001125641","6","2","1 & 6"
"4419","0.980758505977506","7","2","1 & 6"
"4420","0.981219633909222","8","2","1 & 6"
"4421","0.981748598948612","9","2","1 & 6"
"4422","0.982280708281252","10","2","1 & 6"
