# Array shape: (10, 10, 4)
0.9394827026 0.9309771828 1.0211081545 1.1290616689

0.7462410885 0.5568514471 0.7628921364 0.9289448083
0.6255887106 1.0197496484 0.9457119595 0.8378087833
0.7542693612 0.7823864568 0.6406087894 0.7913643659
0.7819179587 1.0128860599 1.1931302708 0.9797631009
1.0730179255 1.0153799315 1.2831735385 1.2409269788
1.0523925612 1.2933777719 1.1280690466 1.1416483637
0.9427377142 0.8449622906 1.3205262960 1.1033905396
0.0000000000 0.9617917437 0.9889985395 0.8892978374
0.8147875347 0.9476756914 0.8711584972 0.9789823968
0.9577270852 0.9090421098 0.7838361779 0.7993194038

0.5602191019 0.6495798552 0.6002002391 0.4617462343
0.8344274041 0.7874257384 0.7692729408 0.5940943139
0.5470319090 0.6544889752 0.7645056973 0.8124033084
0.9317490237 0.9633174438 0.7103887106 0.9706961593
0.9564233607 1.0134088989 1.1240013727 1.0983085660
0.6402391709 0.9232051640 1.2397258000 0.8567720462
1.0511293593 1.1225485535 0.9623875970 0.8769752843
0.8522784848 0.7122426772 0.9449825963 0.6003231341
0.0000000000 0.6592254071 1.0504102365 0.5698212592
0.5934719246 1.0414627703 0.9391534901 0.7941667601

0.8132393688 0.8771301966 0.4732786327 0.5829337305
0.6317191148 0.8688332367 0.5939901332 0.9073542530
0.5969560792 0.8029761791 0.7300598625 0.7172429790
0.8745760517 0.8065748314 0.7674615309 0.9238629405
0.9436359442 1.0319861295 1.2040952542 0.8308396965
0.8840697539 0.7710853170 0.6436555308 0.8202912917
0.9788272776 1.0707551097 1.0478853665 0.8310172062
0.7571489755 0.6108506514 0.9803127596 0.9828981951
0.6158664917 0.6511535443 0.5230192336 0.8554495085
0.0000000000 0.7618296355 1.0306245318 0.7478667079

