# Array shape: (10, 10, 4)
1.0000000000 0.0000000000 0.2900000000 0.6420000000
0.0060000000 0.0480000000 0.5480000000 0.4300000000
0.0040000000 0.4840000000 1.1460000000 0.1560000000
0.5920000000 0.5780000000 0.0720000000 0.3520000000
0.2740000000 0.3780000000 0.4480000000 0.4360000000
0.4040000000 0.2540000000 0.2180000000 0.4940000000
0.7700000000 0.0780000000 0.9020000000 0.0540000000
0.6780000000 0.1140000000 0.3560000000 0.4700000000
0.5700000000 0.1740000000 0.1240000000 0.6400000000
0.0300000000 0.0120000000 0.0660000000 0.0000000000

0.0060000000 0.0720000000 0.2560000000 0.8300000000
1.0000000000 0.9180000000 0.7760000000 0.9440000000
0.0020000000 0.2160000000 0.7060000000 0.7660000000
0.3840000000 0.0020000000 0.7480000000 0.0280000000
0.5640000000 0.3500000000 0.0500000000 0.6980000000
0.1660000000 0.0000000000 0.0540000000 0.1340000000
0.7540000000 0.0960000000 0.1160000000 0.0480000000
0.0360000000 0.0120000000 0.4980000000 1.0700000000
0.7280000000 0.7500000000 0.1840000000 0.5180000000
0.1140000000 0.1780000000 0.2240000000 0.8100000000

0.0000000000 0.8120000000 0.7600000000 0.7840000000
0.0040000000 0.0100000000 0.9440000000 0.1440000000
1.0000000000 0.0200000000 0.5220000000 0.5940000000
0.1920000000 0.2680000000 1.3880000000 0.4820000000
0.5320000000 0.0200000000 0.1740000000 0.5460000000
0.0520000000 1.0380000000 0.0580000000 0.5200000000
0.0440000000 0.0140000000 0.0220000000 0.4420000000
0.4140000000 0.2520000000 0.6320000000 0.4180000000
0.1980000000 0.7900000000 0.8860000000 0.9280000000
0.2780000000 0.1920000000 0.9540000000 0.8600000000

0.6460000000 0.3080000000 0.9140000000 0.1880000000
1.0340000000 0.0820000000 0.2620000000 0.6480000000
0.7300000000 0.0820000000 0.4080000000 0.9340000000
1.0000000000 0.0200000000 0.0000000000 0.0240000000
0.3200000000 0.7280000000 0.0140000000 0.6880000000
0.2040000000 0.1200000000 0.9240000000 0.0160000000
0.0260000000 0.9240000000 0.1180000000 0.9500000000
1.0560000000 1.1020000000 0.0040000000 0.2040000000
0.6120000000 0.1700000000 0.0080000000 0.7760000000
0.0820000000 0.1480000000 0.0140000000 0.0800000000

0.2760000000 0.7780000000 0.3740000000 0.1220000000
0.7880000000 0.1460000000 0.4280000000 0.7340000000
0.8440000000 0.1960000000 0.0380000000 0.0660000000
0.3580000000 0.0760000000 0.0160000000 0.4020000000
1.0000000000 0.0200000000 0.0280000000 0.4720000000
0.5320000000 0.2220000000 0.7520000000 0.4580000000
0.0700000000 0.2340000000 0.3660000000 0.6860000000
0.3700000000 0.1500000000 0.7300000000 0.8340000000
0.6240000000 0.4700000000 0.7200000000 0.0740000000
0.2360000000 0.0660000000 0.6160000000 0.3240000000

0.2200000000 0.8200000000 0.4220000000 0.6260000000
0.1020000000 0.5800000000 0.1720000000 0.2840000000
0.0220000000 0.7020000000 0.0140000000 0.2180000000
0.5360000000 0.1280000000 0.0020000000 0.5800000000
0.6340000000 0.8900000000 0.0040000000 0.0220000000
1.0000000000 0.0380000000 0.6820000000 0.0620000000
0.4360000000 0.0120000000 0.1780000000 0.7620000000
0.5680000000 0.4780000000 0.1580000000 0.2640000000
0.0200000000 0.9020000000 0.0580000000 0.0020000000
0.0260000000 1.1580000000 0.6040000000 0.5720000000

0.9900000000 0.8280000000 0.1280000000 0.5800000000
1.0060000000 0.4160000000 0.6720000000 0.1020000000
0.0920000000 0.7360000000 0.4140000000 0.1880000000
0.0020000000 0.0000000000 0.9580000000 0.5700000000
0.0280000000 0.0600000000 0.2240000000 0.5700000000
0.4520000000 0.2260000000 0.4180000000 0.1180000000
1.0000000000 0.0780000000 1.0560000000 0.0240000000
1.1160000000 0.8280000000 0.0000000000 0.0000000000
0.0020000000 0.0920000000 0.6620000000 0.7740000000
0.3320000000 0.5260000000 0.3700000000 0.7740000000

0.7980000000 0.1420000000 0.5040000000 0.3020000000
0.0200000000 0.2020000000 0.2880000000 0.0080000000
0.2700000000 0.6060000000 0.5860000000 0.1440000000
0.5940000000 0.7940000000 0.0440000000 0.0460000000
0.4060000000 0.4700000000 0.2280000000 0.1820000000
0.7540000000 0.7440000000 0.0040000000 0.5520000000
0.8620000000 0.0540000000 0.8480000000 0.1720000000
1.0000000000 0.5120000000 0.1320000000 0.1140000000
0.2860000000 0.5860000000 0.0040000000 0.0760000000
0.3560000000 0.7420000000 0.6980000000 0.6500000000

0.6900000000 0.0740000000 0.2820000000 0.4580000000
0.7760000000 0.7620000000 0.2660000000 0.3580000000
0.2420000000 0.8300000000 0.4120000000 0.8500000000
0.3340000000 0.0000000000 0.1320000000 0.0000000000
0.5920000000 0.5140000000 0.3620000000 0.2780000000
0.0560000000 0.1320000000 0.0460000000 0.0640000000
0.0020000000 0.3860000000 1.1900000000 0.9100000000
0.3080000000 0.1020000000 0.1800000000 0.0440000000
1.0000000000 0.1660000000 0.0000000000 1.0140000000
0.0260000000 0.8120000000 0.6120000000 0.1380000000

0.0720000000 0.6260000000 0.2820000000 0.0200000000
0.3060000000 0.6140000000 0.8860000000 0.8020000000
0.3160000000 0.0600000000 0.2120000000 0.0700000000
0.0000000000 0.0000000000 0.3700000000 0.0220000000
0.3080000000 0.4220000000 0.9720000000 0.0320000000
0.0060000000 0.9220000000 0.0680000000 0.0220000000
0.1860000000 0.8740000000 0.2760000000 0.5760000000
0.5360000000 0.1180000000 0.0700000000 0.3820000000
0.0160000000 0.6800000000 0.0400000000 0.6360000000
1.0000000000 0.4360000000 1.1120000000 0.5860000000

