# Array shape: (10, 10, 4)
0.0000000000 0.2664587233 -0.3347755847 -0.3612597582
-0.0186810204 0.0975092488 -0.5545927448 -0.1598032952
0.1978903839 -0.3453461250 -0.2900737912 -0.4357649042
-0.2756208981 -0.3738859267 -0.1976967170 -0.4010290770
-0.4465334261 -0.2618715235 -0.6778910635 -0.1452251579
-0.3079474841 -0.4356463077 -0.4913681882 -0.2595452304
-0.2523718807 -0.4714998996 -0.6728669271 -0.6187714605
-0.2510066146 -0.4957475833 -0.3694029183 -0.4027721209
-0.4025787054 -0.4010565866 -0.4963871696 -0.3935980981
-0.5237399085 -0.6500990504 -0.1398932221 -0.2017441035

0.0077399318 -0.4125411137 -0.4865035737 -0.4182672578
0.0000000000 -0.5756610039 -0.5785756121 -0.6293779784
0.2688573824 -0.4281138213 -0.2500179315 -0.4810698316
-0.2505396512 -0.5741950992 -0.4876860065 -0.5196754107
-0.2206870143 -0.3535599636 -0.7574607047 -0.5730335997
-0.4583544820 -0.3502613609 -0.3373879535 -0.5833965612
-0.2108964282 -0.7289805627 -0.5023420598 -0.7093644674
-0.0485347376 -0.1942422711 -0.4369281881 -0.6650630843
-0.4198172958 -0.5356673068 -0.1093006788 -0.3452534828
-0.4329528948 -0.3107174859 -0.3192515756 -0.4014486305

0.2169850655 -0.4434096591 -0.2156405754 -0.3029679639
0.2502336028 -0.0251887893 -0.4571526025 -0.0900874425
0.0000000000 -0.1099456370 -0.1466329331 -0.1803090181
-0.2960296780 -0.5400363902 -0.4576639869 -0.3783664191
-0.3049702000 -0.2210385467 -0.5137215522 -0.4157189353
0.0746977405 -0.4191790212 -0.5640278971 -0.5099441430
-0.2336195706 -0.7159877211 -0.2977660197 -0.3880198561
-0.3323374595 -0.5660062438 -0.3308844465 -0.4307371906
-0.0771535145 -0.4645873059 -0.4675430631 -0.1513135007
-0.5218566928 -0.3851152934 -0.4434184584 -0.3061000575

-0.2569929667 -0.1758539348 -0.1673944677 -0.4407677505
-0.3349437898 -0.1464820890 -0.0988791747 -0.6655574447
-0.3296505943 -0.1173247287 -0.4876444582 -0.5309068005
0.0000000000 -0.6233605759 -0.7155223132 0.1226213783
-0.3445042462 -0.6376406115 -0.1355899203 -0.5600851218
-0.4071508316 -0.6729642436 -0.5128017869 -0.5512692220
-0.0886573328 -0.4908386387 -0.4357085285 -0.5182285536
-0.3385186623 -0.5254074366 -0.2000185685 -0.4835375581
-0.2618726742 -0.2696481264 -0.3497592751 -0.5159888111
-0.1806688733 -0.0426196372 -0.2362219135 -0.1488562714

-0.4998756185 -0.2568077842 -0.4289018033 -0.5656350287
-0.3708575160 -0.6025778595 -0.5364520381 -0.5830914697
-0.3258698932 -0.4109905237 -0.2718319429 -0.6540653906
-0.2773879518 -0.2403925270 -0.2035237893 -0.5016842225
0.0000000000 -0.2015261121 -0.3586505562 -0.6115450691
-0.2989183892 -0.6398325547 -0.6022592283 -0.5584032311
-0.6582172532 -0.6748032641 -0.8075732358 -0.3862963834
-0.5764133888 -0.0956614018 -0.4193410242 -0.5262043274
-0.3570509344 -0.3247466745 -0.4501771452 -0.1237088232
-0.5704347100 -0.4412261359 -0.4531036060 -0.3195696893

-0.2951076700 -0.5695909996 -0.2594210007 -0.3345544630
-0.2988733477 -0.3502806752 -0.3512720037 -0.4331819319
0.0817701139 -0.6629763971 -0.1413820174 -0.4973399631
-0.3271236040 -0.1343249511 -0.0747813089 -0.5921571881
-0.3307930502 -0.6699607163 -0.7021688108 -0.1225948615
0.0000000000 -0.6754995522 -0.2798441427 -0.5261390397
-0.5784121586 -0.2435536311 -0.6678249708 -0.6566130250
-0.6143906272 -0.2461582164 -0.2427821477 -0.5275289078
0.0277336730 -0.1742023588 -0.2055468415 0.0016363091
-0.6495551654 -0.1362638241 -0.3408875911 -0.3739560364

-0.3286743359 -0.5207773622 -0.4840778155 -0.2696534843
-0.2347693736 -0.6700318994 -0.5900348075 -0.3468144245
-0.1298564256 -0.4544617937 -0.4220221439 -0.3225870349
-0.0381925301 -0.7575121785 -0.3995063237 -0.6461241519
-0.6957247662 -0.2024637619 -0.4495486374 -0.5209941922
-0.6946378571 -0.2522970452 -0.6437635437 -0.5338158788
0.0000000000 -0.4294292928 -0.4939865674 -0.7382641747
-0.3886203545 -0.4203440774 -0.1190568378 -0.1179692802
-0.2218667865 -0.2423166085 -0.4520326731 -0.4166455154
-0.2549651690 -0.2058432715 -0.6245797437 -0.5483593501

-0.3467027615 -0.1024604792 -0.4625031332 -0.3050239045
0.0398788776 -0.6241937352 -0.7608460549 -0.0630912384
-0.1823394402 -0.5305207316 -0.2906625878 -0.4509047506
-0.3983948932 -0.3514889580 -0.5856984823 -0.6833936181
-0.5956213414 -0.4219598867 -0.4242658565 -0.8173563666
-0.6438623339 -0.6522561995 -0.3850640316 -0.7209107283
