"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"34",-3.54130072006217,0.0391110919447768,1988.088,1,"WAH3",-3.46307853617262,-3.61952290395172,-3.41281269394515,-3.66978874617918,0.256976052234029
"35",-3.5380913309868,0.0385922067373674,1988.424,1,"WAH3",-3.46090691751206,-3.61527574446153,-3.41130795009359,-3.66487471188001,0.253566761786424
"36",-3.53488193779106,0.0380818194775328,1988.76,1,"WAH3",-3.45871829883599,-3.61104557674612,-3.40977528460629,-3.65998859097582,0.25021330636953
"37",-3.53167253959965,0.0375802673184065,1989.096,1,"WAH3",-3.45651200496283,-3.60683307423646,-3.4082135889902,-3.65513149020909,0.246917901218897
"38",-3.52846313549424,0.0370878993374511,1989.432,1,"WAH3",-3.45428733681933,-3.60263893416914,-3.40662171553531,-3.65030455545316,0.243682839917847
"39",-3.52525372448069,0.0366050769297639,1989.768,1,"WAH3",-3.45204357062116,-3.59846387834022,-3.40499847598986,-3.64550897297152,0.24051049698166
"40",-3.52204430555695,0.0361321731614499,1990.104,1,"WAH3",-3.44977995923405,-3.59430865187985,-3.40334264375247,-3.64074596736143,0.237403323608962
"41",-3.51883487770512,0.0356695730921644,1990.44,1,"WAH3",-3.44749573152079,-3.59017402388945,-3.40165295280463,-3.6360168026056,0.234363849800969
"42",-3.51562543988119,0.0352176739652408,1990.776,1,"WAH3",-3.44519009195071,-3.58606078781167,-3.39992809707584,-3.63132278268654,0.231394685610698
"43",-3.51241599103905,0.0347768840980399,1991.112,1,"WAH3",-3.44286222284297,-3.58196975923513,-3.398166734113,-3.62666524796511,0.228498513852109
"44",-3.50920653015454,0.0343476228555153,1991.448,1,"WAH3",-3.44051128444351,-3.57790177586558,-3.39636748519134,-3.62204557511775,0.225678089926415
"45",-3.50599705623745,0.0339303202831582,1991.784,1,"WAH3",-3.43813641567114,-3.57385769680377,-3.39452893653226,-3.61746517594265,0.222936239410381
"46",-3.50278756830187,0.0335254153397628,1992.12,1,"WAH3",-3.43573673762235,-3.5698383989814,-3.39264964507944,-3.6129254915243,0.220275846444859
"47",-3.49957806543144,0.0331333552896209,1992.456,1,"WAH3",-3.4333113548522,-3.56584477601068,-3.39072814056082,-3.60842799030207,0.217699849741253
"48",-3.496368546811,0.0327545946407441,1992.792,1,"WAH3",-3.43085935752952,-3.56187773609249,-3.3887629290084,-3.60397416461361,0.215211235605207
"49",-3.49315901163622,0.032389592789387,1993.128,1,"WAH3",-3.42837982605745,-3.557938197215,-3.38675250040615,-3.59956552286629,0.212813022460142
"50",-3.48994945922703,0.032038812861059,1993.464,1,"WAH3",-3.42587183350491,-3.55402708494915,-3.38469533261092,-3.59520358584314,0.210508253232221
"51",-3.48673988907307,0.0317027200860289,1993.8,1,"WAH3",-3.42333444890101,-3.55014532924513,-3.38258989673469,-3.59088988141145,0.208299984676755
"52",-3.48353030068097,0.0313817789712866,1994.136,1,"WAH3",-3.42076674273839,-3.54629385862354,-3.38043466628256,-3.58662593507937,0.206191268796807
