"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.0320514304314118,0,0,0,0.0465392580296996,0,0.0115499414533111,0,0.0036249819124528
"2",0,0,0,0,0.00168432668446762,0.0127607644730368,0,0.000777381546677365,0,0.00111731638413668
"3",0,0,0,0,0,0,0,0.00508971828336822,0,0
"4",0.000365301640911602,0,0.000267877212208676,0.00791734547574938,0.000682397727900049,0.0171500236663676,0.00131085872155795,0.000808036113355953,0,0
"5",0,0,0,0.00132866383400664,0.00118486114428359,0.2584298836715,0.00795604788535093,0.000945594473429963,0,0.00806362955988163
"6",0,0,0,0.00334297570423722,0,0.0167157629528777,0.00160257152157059,0.000344743870129148,0,0.0675143493230412
"7",0.000141663914383731,0,0,0.00823157568104407,0.000594468241576809,0.0700933150188845,0.00357506924061259,0.00407173736632992,0,0.0536790079646413
"8",0.000212001767257241,0,0,0.0046577312434797,0.00547742568995659,0.112961909229453,0,0.0754644721053122,0.00197679052578028,0.0174519538587607
"9",0.00166382631556237,0,0,0.00459256454919983,0.00524422124547895,0.0104820928598934,0.0013474613475741,0.00277582855232181,0.00882504262848126,0.0289865922010056
"10",0.000316226422157708,0,0,0.00341177280889188,0.0288473288129295,0.0657537724443902,0.00921636796344327,0.0132609089438967,0.00635742170399778,0.0410378798032594
"11",0,0,0,0.0189388784759941,0.00879052375534107,0.0401744478951667,0.00760407223369414,0.0387489213041283,0.0162443465716974,0.0605972311596206
"12",0.00117235829109498,0,0,0.00611281495161476,0.0163432376320675,0.143866247360364,0.00495472487471581,0.0280358689494383,0.00233620698501305,0.0249832736875424
"13",0.000266209012623227,0,0.00105956900951002,0.00732862952846683,0.0371180387116093,0.321297765972344,0.00339818957698732,0.0718720659101038,0.00082934706982009,0.0862546891430278
"14",0.00136830902918987,0.00320953785006535,0.000505027663696081,0.00851848775159813,0.00581321107065279,0.121269326292432,0.00022936174079242,0.00865281516385657,0.00294919613793547,0.0497208135752267
"15",0.000795689885639999,0,0.00198038697884221,0.0100337765173625,0.0139805556100275,0.135502730672558,0.00377915835810935,0.070829557652574,0,0.0121060505699904
