0,0,0,0,0,0,0,0,0,0
1.111509167,0,0.001667492,0,0,0,0,0,0,0
0.098979016,0,0,0,0,0,0,0,0,0
0.114857523,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.126072287,0,0.049739558,0.048413155,0,0,0,0,0,0.001971585
0.71958853,0,0.02901257,0.034057014,0,0,0,0,0,0
1.410073762,0,0,0.110415739,0.049741289,0,0,0,0,0.050334842
0.281926819,0,0.02868957,0,0,0,0,0,0,8.85E-05
0.592976515,0.148845599,0.023197588,0.048527057,0.049500319,0.022147944,0,0,0,0
0.713121469,0,0,0.104188438,0,0,0,0,0,0.035436689
0.390845045,0,0,0.172455835,0,0,0,0,0,0.00151193
0.662417635,0,0.091571984,0.026139078,0.089774727,0.02969073,0,0,0,0.584973107
1.055153222,0.386622277,0.013363266,0.209653198,0,0,0,0,0,0.662565574
0.46992823,0,0,0.128204248,0.117726963,0,0,0.006209339,0,0.213826654
0.399339777,0,0,0.080808605,0,0,0,0,0,0.113064166
0.371905795,0.121498395,0.111622921,0.130400956,0,0,0,0,0,0.779871789
0.446772224,0,0.051865518,0.069336342,0.035209553,0,0,0,0,1.22414987
0.082499495,0,0.030461701,0.027573979,0,0,0,0,0,0.546918065
0.696707097,0.163676857,0,0.477084981,0.1407538,0,0,0,0,0.861728032
0.359268613,0.315224696,0.007496147,0.354642329,0,0,0,0,0,0.555241098
0.902218297,0,0.005354053,0.981384979,0,0,0,0,0,0.908234635
1.500633287,0.466396815,0.195299128,0.610221704,0.145988794,0,0,0,0,2.599207794
2.940078581,0.255173469,0.799080177,0.924877578,0.16862858,0.012206252,0,0,1.102829547,0.590576219
1.243564087,0.705188112,0,1.022677959,0.254050019,0.047465427,0,0,0,2.853997616
2.183049177,0,0.068723318,0.514790621,0.1928976,0,0.099482577,0,0.475629762,2.942539545
1.146677878,0,0,0.320842184,0.031896684,0,0,0.006757834,0.698739793,2.214113969
1.696065558,0.19895823,0.021153237,0.502916157,6.42E-05,0,0,0,0.734107578,1.385392093
2.125299265,0.06055432,0.096146885,0.474993644,0.205282055,0.047350778,0,0,0.956915038,1.794842692
1.324399059,0.269067306,0.122118,0.403080103,0.117351987,0,0,0,0.186578055,7.254605033
1.25866015,0.299734579,0.249642516,0.257412525,0.176808516,0.093378052,0.105330828,0.052094219,0.152574728,8.17572136
1.15442279,0,0.03599237,0.10275689,0.064171539,0,0,0.242296386,0.054138843,4.428475118
1.070613906,12.64507925,0,0.873285662,0.039650826,0,0,0.066226533,0.538905852,2.835482879
3.339718675,0,0.107882597,0.562909292,0.251769037,0.072355554,0,0.211097023,0.48633719,2.186903197
2.109173867,0.363638721,0.086777332,0.891554806,0.108173018,0.058886185,0,0,0.378805112,7.61832727
4.776874152,1.409919601,0.191612968,0.588395159,0.610873665,0.159199489,0,0.305619271,0,6.684500649
8.257965021,2.94764608,0.215015127,1.776918931,1.053621662,0,0,0.259506556,0,13.99611046
6.437119489,0.6283674,0.041069309,0.81143834,0.667970389,0,0.145455488,1.319926241,0,7.552734337
3.071656434,0,0.309728878,0.361225666,0.318555664,0.317057768,0,0.217163761,0.558536469,21.40173585
4.361559409,0.568549253,0.263662758,1.777959405,0.209810981,0.674924342,0,0.827656687,3.203011521,6.826479891
4.485374352,8.145968499,0.423865211,1.169402615,0.117120608,0.277432718,0,0.759183743,1.835089479,7.564469844
4.193198138,0.868289981,0.100360484,0.829096814,0.56670135,0.411557599,0,0.745712658,0.680212922,10.35906502
3.105600129,2.026568087,0.153998751,0,0.090363235,0.51980799,0.21078114,0.596098117,0,0
