0.808582753,0.043011359,2.855917861,2.719217009,5.263605959,29.05708851,8.030614139,30.25081445,7.241379264,9.373391736
0.087609603,0,1.293986942,0.604954648,33.77467811,6.34147848,15.20338992,16.6588968,0,9.843085858
0.280294014,0,7.242178499,0.369500964,0.051200897,2.411995392,4.338776608,8.678873017,78.07714818,35.72277379
0.478467932,0.071887579,0.68864223,7.285965597,1.591546147,45.95445646,2.590899338,20.63398435,15.16633958,37.87094989
0.677199945,0.299970065,0.461481748,5.619219217,3.455729151,68.50735524,22.95033611,33.39743492,2.788386997,9.174665958
0.996839595,0.21146198,0.403367669,8.410151033,1.813149898,14.65405892,46.7693868,23.37858002,5.004137503,16.30234165
1.912031263,0.127241064,4.591466162,45.16301576,5.337331172,43.05767044,10.30861397,54.19287558,25.36335272,16.69747368
2.924885232,0.428008139,4.022878391,15.05811959,11.18801726,26.26851015,26.49150168,36.60596578,16.75546444,16.3929883
2.2431084,2.459639255,2.182568647,62.68235641,22.84258165,26.84967076,46.79299503,39.05978751,28.85990313,47.23706638
4.076524366,1.13287471,3.90226925,22.03281784,29.52118845,7.993409777,47.39420864,68.44438708,51.26800299,44.76517412
5.123450053,1.409247173,7.213588417,32.52054907,38.2262452,24.35230031,45.65137261,103.7193027,65.14397471,31.01678257
5.217878075,2.11012833,4.702673866,38.59236058,38.97003044,54.81746438,33.70001063,91.67757479,94.55767769,29.62159924
9.031130754,4.991036488,19.5300114,29.71758064,35.17103299,64.44953321,76.31666359,74.78228152,67.50446162,40.54180669
12.58701191,2.185671054,12.34590822,15.32172534,30.92337599,92.17949048,83.86638407,70.9860112,36.9146113,25.7228145
4.718328801,1.856345714,22.61060212,25.16289847,32.71691892,39.21851314,44.40572151,71.58791679,140.083987,22.3694185
20.49565426,2.135866546,16.40692541,40.9495677,37.50736435,77.46789021,99.32812495,83.85951973,87.52394775,18.89418622
17.33539696,0.049791163,29.33624315,13.75273092,61.58325636,58.88794134,112.8229919,71.99732586,68.75297641,10.51092628
7.722796514,1.453167595,13.72747284,10.39187519,49.49296815,40.08498197,55.44574117,55.52653323,123.4193526,21.23772815
2.870102548,0.835733016,23.39564701,19.63997825,31.42200395,102.1949269,78.50581482,56.1184886,63.54580236,19.5639402
4.526061847,1.0887518,14.5194658,12.13933966,43.12616198,5.425714393,57.18930707,61.94772366,62.1258561,26.12951242
13.02234102,0.414707671,23.86528228,15.05641141,24.40230355,28.34308038,30.34302389,46.1895642,44.42075548,18.82292673
20.7003762,0.660478711,27.6941776,9.495234067,25.41940341,70.50742639,40.40202548,57.07672544,65.5083641,17.09317058
17.65736667,4.046974956,26.91747975,14.75890431,14.60682084,40.39814357,41.96023014,42.11841578,37.35683287,10.05039643
14.46908828,4.223939109,24.77180533,12.16672604,40.14865585,32.59376099,28.64202965,25.03517501,71.01402235,12.2334722
8.817113579,1.851292262,18.8559025,20.40224657,17.37809637,36.94616647,43.88609586,29.16128003,74.64066271,31.60198811
8.285660768,1.99140661,34.45306875,21.38675576,30.21955138,59.59637316,74.22776468,51.63747207,78.26128202,16.00769649
6.151761163,0.952027841,39.58554615,17.15028031,54.18936255,30.08974467,71.55193782,74.92529965,158.2071596,25.48193022
6.309179667,0.452263443,33.11596332,14.58403334,50.00664652,38.50135412,72.29949652,143.1561848,110.1260509,30.62997837
3.830932024,0.414807794,23.28792205,19.74328531,41.84190673,46.75962309,51.64548018,76.15214989,158.1937695,22.81255729
6.873024622,0.778245197,29.10965394,42.85931591,58.64919775,24.37599527,77.52916274,60.26494943,129.476591,16.21771657
5.409184073,0.779359666,50.84082406,17.38636053,53.0611936,43.78866339,67.13097926,83.02639249,94.72013074,16.807894
5.716856267,0.975923592,37.66930128,19.4904986,57.70148655,28.16524709,96.47944675,110.7735359,162.0939273,25.91323906
4.441925886,0.314477469,31.35559275,15.21297994,19.06554792,9.40375609,56.96439039,75.33870765,104.0832461,24.11692943
6.338516494,1.029350557,51.0510277,14.86872033,48.19919561,11.10257019,46.95491883,47.26608058,82.33273366,25.30880248
7.11586037,0.689098621,59.65723804,20.84295727,56.52074568,8.366201803,75.32249291,51.60714887,124.0091412,24.3012204
9.994467402,2.301462944,43.54188497,13.98681314,41.49302335,40.28293551,82.64500497,75.04881883,80.83356193,20.575698
13.36230925,1.327310531,34.52274935,22.54067336,28.63074229,25.00500071,34.56836146,74.67006571,246.3492535,67.03607695
24.27704717,3.813651808,41.61206743,40.32321085,40.60863152,35.90334349,57.57220766,123.1691282,119.7140954,37.07202175
12.45418197,4.863068185,27.6853457,27.77032455,59.60007108,54.66537216,51.10344391,99.4604479,102.9462023,57.18448997
31.68130769,0.881911219,24.06719676,17.87189793,77.80459947,69.05074826,50.13805007,110.1550803,75.54842277,47.52420296
6.812342319,40.16967065,53.88362995,19.68006504,53.64682458,15.35793794,51.43165035,96.87918506,35.11208653,33.0149002
12.10205539,2.526712344,24.11128776,21.02801794,37.87879457,15.67150384,49.44967298,30.69077325,24.66348743,36.91890546
10.72964018,1.626907243,61.46076641,2.719217009,46.45967037,39.39293331,26.05827366,61.48715676,7.241379264,9.373391736
