"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"48",-3.49530739632895,0.140284169061345,1981,2,"WAH3","D",-3.21473905820627,-3.77587573445164,-3.04809086145875,-3.94252393119916,0.89443306974041
"49",-3.48084198784569,0.130009506756424,1982,2,"WAH3","D",-3.22082297433285,-3.74086100135854,-3.06638038821668,-3.89530358747471,0.828923199258033
"50",-3.46633888377738,0.12112551289001,1983,2,"WAH3","D",-3.22408785799736,-3.7085899095574,-3.08019886155322,-3.85247890600155,0.772280044448336
"51",-3.45186521580625,0.113683371483435,1984,2,"WAH3","D",-3.22449847283937,-3.67923195877312,-3.08945024191883,-3.81428018969366,0.724829947774821
"52",-3.43751528924556,0.107672925381525,1985,2,"WAH3","D",-3.22216943848251,-3.65286114000861,-3.0942612149572,-3.78076936353392,0.686508148576721
"53",-3.42340612204892,0.102995625398675,1986,2,"WAH3","D",-3.21741487125157,-3.62939737284627,-3.09506296682488,-3.75174927727296,0.656686310448087
"54",-3.40967484530606,0.099510650109507,1987,2,"WAH3","D",-3.21065354508705,-3.60869614552508,-3.09244155788363,-3.7269081327285,0.634466574844871
"55",-3.39647896031401,0.0970801191236425,1988,2,"WAH3","D",-3.20231872206672,-3.59063919856129,-3.08699404287991,-3.70596387774811,0.618969834868208
"56",-3.38399836340098,0.0955572373863184,1989,2,"WAH3","D",-3.19288388862834,-3.57511283817362,-3.07936829094433,-3.68862843585763,0.609260144913308
"57",-3.37243632459208,0.0947588767425718,1990,2,"WAH3","D",-3.18291857110694,-3.56195407807722,-3.07035137239427,-3.67452127678989,0.60416990439562
"58",-3.362015984259,0.094487198201661,1991,2,"WAH3","D",-3.17304158785567,-3.55099038066232,-3.06079712505284,-3.66323484346515,0.602437718412302
"59",-3.35296976273574,0.0945851901133136,1992,2,"WAH3","D",-3.16379938250912,-3.54214014296237,-3.05143851187865,-3.65450101359284,0.603062501714193
"60",-3.34552116749055,0.0949572235678312,1993,2,"WAH3","D",-3.15560672035489,-3.53543561462621,-3.04280389889889,-3.64823843608221,0.605434537183319
"61",-3.33986114596753,0.0955352100838517,1994,2,"WAH3","D",-3.14879072579982,-3.53093156613523,-3.03530129507577,-3.64442099685928,0.609119701783515
"62",-3.33612343209471,0.0962439015449391,1995,2,"WAH3","D",-3.14363562900484,-3.52861123518459,-3.02930432029248,-3.64294254389695,0.613638223604477
"63",-3.33436441813027,0.0970111530188222,1996,2,"WAH3","D",-3.14034211209262,-3.52838672416791,-3.02509936001905,-3.64362947624149,0.618530116222439
"64",-3.33455249697652,0.0977990355040601,1997,2,"WAH3","D",-3.1389544259684,-3.53015056798464,-3.02277572227396,-3.64632927167907,0.623553549405109
"65",-3.33656968131362,0.0986030640406138,1998,2,"WAH3","D",-3.13936355323239,-3.53377580939484,-3.02222971748958,-3.65090964513765,0.628679927648075
"66",-3.34022527287048,0.0994164477042058,1999,2,"WAH3","D",-3.14139237746207,-3.53905816827889,-3.02329229640656,-3.6571582493344,0.633865952927842
"67",-3.34527839833034,0.100208713491754,2000,2,"WAH3","D",-3.14486097134683,-3.54569582531385,-3.02581973160091,-3.66473706505977,0.638917333458863
"68",-3.35146428953995,0.100947963807441,2001,2,"WAH3","D",-3.14956836192506,-3.55336021715483,-3.02964894231837,-3.67327963676152,0.643630694443148
"69",-3.35851884698812,0.101633904247952,2002,2,"WAH3","D",-3.15525103849222,-3.56178665548403,-3.03451676758583,-3.68252092639042,0.648004158804599
"70",-3.36619730911127,0.102294732355941,2003,2,"WAH3","D",-3.16160784439938,-3.57078677382315,-3.04008855396232,-3.69230606426021,0.652217510297883
"71",-3.37428522096411,0.102954602350204,2004,2,"WAH3","D",-3.1683760162637,-3.58019442566451,-3.0460728444709,-3.70249759745731,0.656424752986406
"72",-3.38260246620357,0.103622237065506,2005,2,"WAH3","D",-3.17535799207256,-3.58984694033458,-3.05226171495551,-3.71294321745163,0.660681502496121
"73",-3.39100298439463,0.104321319892675,2006,2,"WAH3","D",-3.18236034460928,-3.59964562417998,-3.05843360391744,-3.72357236487182,0.665138760954372
"74",-3.3993733384677,0.105121415888434,2007,2,"WAH3","D",-3.18913050669083,-3.60961617024457,-3.06425330554569,-3.73449337138971,0.670240065844025
"75",-3.40763244433755,0.106124887395153,2008,2,"WAH3","D",-3.19538266954724,-3.61988221912786,-3.06931341146366,-3.74595147721144,0.676638065747777
"76",-3.41573298476776,0.107428985281365,2009,2,"WAH3","D",-3.20087501420503,-3.63059095533048,-3.07325657517983,-3.75820939435568,0.684952819175842
