"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"249",-3.03367701896417,0.116456292488301,2010,6,"WAH3","D",-2.80076443398756,-3.26658960394077,-2.69587607598746,-3.37147796194087,0.675601885953408
"250",-2.91395832319995,0.116039009377937,2011,6,"WAH3","D",-2.68188030444408,-3.14603634195583,-2.57736777963712,-3.25054886676279,0.673181087125669
"251",-2.78695733143578,0.115765783167305,2012,6,"WAH3","D",-2.55542576510117,-3.01848889777039,-2.45115932616886,-3.1227553367027,0.671596010533839
"252",-2.6775996762887,0.11750758262468,2013,6,"WAH3","D",-2.44258451103934,-2.91261484153806,-2.33674929053975,-3.01845006203764,0.681700771497898
"253",-2.60804840066519,0.120193824753126,2014,6,"WAH3","D",-2.36766075115894,-2.84843605017144,-2.25940612059551,-2.95669068073487,0.697284560139356
"254",-2.59280897193477,0.120491776326688,2015,6,"WAH3","D",-2.35182541928139,-2.83379252458814,-2.24330243352095,-2.94231551034859,0.699013076827639
"255",-2.63564860710644,0.118241002684304,2016,6,"WAH3","D",-2.39916660173783,-2.87213061247504,-2.29267081387743,-2.97862640033544,0.685955586458008
"256",-2.72918283065406,0.121056948043669,2017,6,"WAH3","D",-2.48706893456672,-2.97129672674139,-2.37803691720209,-3.08032874410602,0.702291826903922
"257",-2.85751883606421,0.139854907830078,2018,6,"WAH3","D",-2.57780902040405,-3.13722865172436,-2.45184629802023,-3.26319137410818,0.811345076087947
"258",-3.00187841791595,0.175811691417823,2019,6,"WAH3","D",-2.6502550350803,-3.35350180075159,-2.49190721860754,-3.51184961722436,1.01994239861682
"259",-4.01037371116277,0.287109892993546,1977,7,"WAH3","D",-3.43615392517567,-4.58459349714986,-3.17756347378634,-4.84318394853919,1.66562047475285
"260",-3.88096088907749,0.222392577395195,1978,7,"WAH3","D",-3.43617573428709,-4.32574604386788,-3.23587404361859,-4.52604773453638,1.29017369091779
"261",-3.74904268321449,0.175969789248388,1979,7,"WAH3","D",-3.39710310471772,-4.10098226171127,-3.23861289472119,-4.2594724717078,1.0208595769866
"262",-3.61401242323024,0.152999283682957,1980,7,"WAH3","D",-3.30801385586433,-3.92001099059615,-3.17021242583589,-4.05781242062459,0.887599994788691
"263",-3.47973384029547,0.145732155297383,1981,7,"WAH3","D",-3.1882695297007,-3.77119815089023,-3.05701336354296,-3.90245431704797,0.845440953505006
"264",-3.35531214080541,0.142159413267238,1982,7,"WAH3","D",-3.07099331427093,-3.63963096733988,-2.94295499952416,-3.76766928208665,0.824714282562486
"265",-3.25316406308568,0.137896567649911,1983,7,"WAH3","D",-2.97737092778586,-3.5289571983855,-2.85317201808673,-3.65315610808462,0.799984089997887
"266",-3.18496922917349,0.134632751137492,1984,7,"WAH3","D",-2.9157037268985,-3.45423473144847,-2.79444442954223,-3.57549402880474,0.781049599262509
"267",-3.15699604648539,0.133558930244508,1985,7,"WAH3","D",-2.88987818599637,-3.4241139069744,-2.76958604385211,-3.54440604911867,0.77482000526656
"268",-3.16667759419397,0.133134177565674,1986,7,"WAH3","D",-2.90040923906262,-3.43294594932532,-2.78049965770651,-3.55285553068143,0.772355872974926
"269",-3.20196977266783,0.1320285883631,1987,7,"WAH3","D",-2.93791259594163,-3.46602694939403,-2.81899878247064,-3.58494076286502,0.765941980394379
"270",-3.24405164936998,0.131224564991091,1988,7,"WAH3","D",-2.98160251938779,-3.50650077935216,-2.86341286336233,-3.62469043537762,0.761277572015291
"271",-3.27267794528735,0.132179876662468,1989,7,"WAH3","D",-3.00831819196241,-3.53703769861229,-2.88926811808878,-3.65608777248592,0.766819654397147
"272",-3.27243941059293,0.134195803635455,1990,7,"WAH3","D",-3.00404780332202,-3.54083101786384,-2.88318205023065,-3.6616967709552,0.778514720724554
"273",-3.23774258755119,0.135131229386758,1991,7,"WAH3","D",-2.96748012877767,-3.50800504632471,-2.84577186843325,-3.62971330666913,0.783941438235875
"274",-3.17467992205337,0.134201375019903,1992,7,"WAH3","D",-2.90627717201356,-3.44308267209317,-2.7854064009592,-3.56395344314754,0.77854704218834
"275",-3.09901799944734,0.132798877169157,1993,7,"WAH3","D",-2.83342024510902,-3.36461575378565,-2.71381265780815,-3.48422334108652,0.770410683278365
"276",-3.03091230145218,0.13241491033201,1994,7,"WAH3","D",-2.76608248078816,-3.2957421221162,-2.64682071980731,-3.41500388309704,0.768183163289734
"277",-2.98815547353182,0.132545947991888,1995,7,"WAH3","D",-2.72306357754805,-3.2532473695156,-2.60368379525047,-3.37262715181317,0.768943356562699
"278",-2.98033202491106,0.131563108356251,1996,7,"WAH3","D",-2.71720580819856,-3.24345824162356,-2.5987112372825,-3.36195281253962,0.763241575257126
