"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"660",-3.62637859283871,0.0500233655091974,1986.744,6,"WAH3",-3.52633186182031,-3.7264253238571,-3.46193780628954,-3.79081937938787,0.328881573098325
"661",-3.61292437488444,0.0502801782258509,1987.08,6,"WAH3",-3.51236401843274,-3.71348473133614,-3.44763937314319,-3.77820937662569,0.330570003482505
"662",-3.59952127463059,0.050575746571216,1987.416,6,"WAH3",-3.49836978148816,-3.70067276777303,-3.43326465711147,-3.76577789214972,0.332513235038244
"663",-3.58621070460839,0.0509107654705249,1987.752,6,"WAH3",-3.48438917366734,-3.68803223554944,-3.41885278631211,-3.75356862290467,0.334715836592554
"664",-3.57303491222352,0.0512836183411444,1988.088,6,"WAH3",-3.47046767554123,-3.67560214890581,-3.40445132230983,-3.7416185021372,0.337167179827367
"665",-3.56003772741756,0.0516911465883294,1988.424,6,"WAH3",-3.4566554342409,-3.66342002059422,-3.39011447823013,-3.72996097660498,0.339846498374849
"666",-3.54726595500592,0.0521297449846939,1988.76,6,"WAH3",-3.44300646503653,-3.65152544497531,-3.37590091027869,-3.71863099973315,0.342730089454466
"667",-3.53476671734531,0.052591857504615,1989.096,6,"WAH3",-3.42958300233608,-3.63995043235454,-3.36188257958073,-3.7076508551099,0.345768275529173
"668",-3.52258618919745,0.0530682840435679,1989.432,6,"WAH3",-3.41644962111032,-3.62872275728459,-3.34813590421344,-3.69703647418146,0.348900569968015
"669",-3.51076887581669,0.0535507194966373,1989.768,6,"WAH3",-3.40366743682342,-3.61787031480997,-3.33473269063276,-3.68680506100063,0.352072370367865
"670",-3.49935906247672,0.054028910785028,1990.104,6,"WAH3",-3.39130124090666,-3.60741688404677,-3.32175092884862,-3.67696719610481,0.355216267256188
"671",-3.48839744524332,0.0544939585377336,1990.44,6,"WAH3",-3.37940952816785,-3.59738536231878,-3.30926056964715,-3.66753432083948,0.358273751192321
"672",-3.47791879032627,0.0549409727176494,1990.776,6,"WAH3",-3.36803684489097,-3.58780073576157,-3.29731245415712,-3.65852512649542,0.361212672338299
"673",-3.46795721367827,0.0553650758467276,1991.112,6,"WAH3",-3.35722706198481,-3.57868736537172,-3.28595673196506,-3.64995769539148,0.364000963426421
"674",-3.45854114491712,0.0557643013867357,1991.448,6,"WAH3",-3.34701254214365,-3.57006974769059,-3.2752282972497,-3.64185399258455,0.366625695334848
"675",-3.4496901998416,0.0561409621631009,1991.784,6,"WAH3",-3.33740827551539,-3.5619721241678,-3.26513916290607,-3.63424123677712,0.369102073871048
"676",-3.44142310439719,0.0564964851749052,1992.12,6,"WAH3",-3.32843013404738,-3.554416074747,-3.25570336393478,-3.62714284485961,0.371439480924824
"677",-3.43375188594452,0.0568335433317556,1992.456,6,"WAH3",-3.32008479928101,-3.54741897260803,-3.24692414109533,-3.6205796307937,0.373655489698368
"678",-3.42667882681999,0.0571564778259097,1992.792,6,"WAH3",-3.31236587116817,-3.54099178247181,-3.23878950601161,-3.61456814762836,0.375778641616757
"679",-3.4202052956004,0.0574664369104036,1993.128,6,"WAH3",-3.30527242177959,-3.53513816942121,-3.23129705263168,-3.60911353856912,0.377816485937442
"680",-3.4143262976322,0.0577636825126902,1993.464,6,"WAH3",-3.29879893260682,-3.52985366265758,-3.22444092527323,-3.60421166999117,0.379770744717943
"681",-3.4090281466035,0.0580484400070435,1993.8,6,"WAH3",-3.29293126658942,-3.52512502661759,-3.21820669675613,-3.59984959645088,0.381642899694746
"682",-3.40429640408284,0.0583172434113048,1994.136,6,"WAH3",-3.28766191726023,-3.52093089090545,-3.21259132230119,-3.59600148586449,0.383410163563295
"683",-3.40011185469695,0.0585662866218337,1994.472,6,"WAH3",-3.28297928145328,-3.51724442794061,-3.20758809826182,-3.59263561113207,0.385047512870253
"684",-3.39644915489259,0.0587930566105385,1994.808,6,"WAH3",-3.27886304167152,-3.51403526811367,-3.20317994211064,-3.58971836767455,0.386538425563903
"685",-3.39328248751711,0.0589931272231614,1995.144,6,"WAH3",-3.27529623307079,-3.51126874196343,-3.19935558670137,-3.58720938833285,0.387853801631474
"686",-3.39058366597513,0.0591640864120637,1995.48,6,"WAH3",-3.272255493151,-3.50891183879925,-3.19609477451352,-3.58507255743673,0.388977782923206
"687",-3.38832164812093,0.0593068270384509,1995.816,6,"WAH3",-3.26970799404403,-3.50693530219783,-3.193363528317,-3.58327976792486,0.389916239607865
"688",-3.38646522949811,0.0594216518940555,1996.152,6,"WAH3",-3.26762192571,-3.50530853328622,-3.19112964829432,-3.58180081070191,0.390671162407593
"689",-3.38498342949226,0.0595116579645978,1996.488,6,"WAH3",-3.26596011356306,-3.50400674542145,-3.18935197317323,-3.58061488581128,0.391262912638051
"690",-3.38384552095892,0.0595827972887379,1996.824,6,"WAH3",-3.26467992638144,-3.50301111553639,-3.18798020979432,-3.57971083212352,0.391730622329196
"691",-3.38302088152846,0.0596394080043829,1997.16,6,"WAH3",-3.26374206551969,-3.50229969753722,-3.18696947511591,-3.57907228794101,0.392102812825098
"692",-3.38248123907074,0.0596867983890215,1997.496,6,"WAH3",-3.2631076422927,-3.50185483584878,-3.18627404721582,-3.57868843092566,0.392414383709845
"693",-3.38220082232698,0.0597306625228581,1997.832,6,"WAH3",-3.26273949728127,-3.5016621473727,-3.18584943680184,-3.57855220785212,0.392702771050279
"694",-3.3821541347978,0.0597731705559817,1998.168,6,"WAH3",-3.26260779368584,-3.50170047590976,-3.18566301348459,-3.57864525611101,0.392982242626425
