"","Seascapes","lag","si","cmi","bcmi","z"
"72","1 & 8",5,1.09424089053796,0.273288781064713,0.176006826515038,2.07942445759036
"73","1 & 8",6,1.09424089053796,0.270945560224642,0.128077792614831,1.22643002365092
"74","1 & 8",7,1.09424089053796,0.240083268941519,0.122975930456426,1.37873147296189
"75","1 & 8",8,1.09424089053796,0.375343243812957,0.258539833125783,2.35037534143793
"76","1 & 8",9,1.09424089053796,0.266652872187306,0.171930483412503,1.57853288817776
"77","1 & 8",10,1.09424089053796,0.286354807370007,0.191828276536791,1.6924364945148
"78","1 & 9",0,1.09424089053796,0.202344742596953,0.104325716494426,1.20989295640185
"79","1 & 9",1,1.09424089053796,0.229154550130392,0.141475831165259,1.69075355256031
"80","1 & 9",2,1.09424089053796,0.292838791862852,0.182450181858385,1.7541267119621
"81","1 & 9",3,1.09424089053796,0.33013384587614,0.273071675711217,2.00339222100292
"82","1 & 9",4,1.09424089053796,0.320356413498632,0.231936920121227,2.36670752177756
"83","1 & 9",5,1.09424089053796,0.38901557281587,0.340251335254723,2.25914049035617
"84","1 & 9",6,1.09424089053796,0.379301315794056,0.31295472700732,2.89158031278934
"85","1 & 9",7,1.09424089053796,0.388538473177032,0.324437289372442,2.05138686322675
"86","1 & 9",8,1.09424089053796,0.3917468023036,0.337991055029986,2.31316137281914
"87","1 & 9",9,1.09424089053796,0.421999132099788,0.410016876634993,2.10130932241723
"88","1 & 9",10,1.09424089053796,0.414539345154301,0.345882249292299,2.15040021267218
"89","1 & 10",0,1.09424089053796,0.409737450457008,0.382473844707498,3.59327636275633
"90","1 & 10",1,1.09424089053796,0.398629867382641,0.359492710507719,2.5661460995321
"91","1 & 10",2,1.09424089053796,0.410186127072242,0.394779917949381,2.91290513541883
"92","1 & 10",3,1.09424089053796,0.385202873699918,0.362660950957353,2.62102205615834
"93","1 & 10",4,1.09424089053796,0.397078594511275,0.37198524877248,2.60660191038471
"94","1 & 10",5,1.09424089053796,0.405912562733957,0.377221360899122,2.66236753617595
"95","1 & 10",6,1.09424089053796,0.398432914520696,0.382773403249572,3.63953548784039
"96","1 & 10",7,1.09424089053796,0.41990602567377,0.355212066739412,2.93476760896245
"97","1 & 10",8,1.09424089053796,0.408717558492281,0.368636761704639,2.81937409603792
"98","1 & 10",9,1.09424089053796,0.38918726633195,0.369935368081714,2.37032142657653
"99","1 & 10",10,1.09424089053796,0.375090031474141,0.35675963096694,2.68869381888416
"100","2 & 3",0,1.5374346455896,0.707869180443436,0.651712830603388,4.5373810962949
"101","2 & 3",1,1.5374346455896,0.711245755335513,0.654132413376702,3.92764623579421
"102","2 & 3",2,1.5374346455896,0.695302209488658,0.603661118606084,4.21773679733751
"103","2 & 3",3,1.5374346455896,0.755934231358255,0.685458579794477,4.75389436365543
