"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"360",-4.52725984571012,0.0324737994899996,2012.952,3,"WAH3",-4.46231224673012,-4.59220744469012,-4.41945361964436,-4.63506607177589,0.215612452131534
"361",-4.52704883291013,0.0329391340997105,2013.288,3,"WAH3",-4.4611705647107,-4.59292710110955,-4.41769779321249,-4.63639987260776,0.218702079395271
"362",-4.52683782162857,0.0334098538809582,2013.624,3,"WAH3",-4.46001811386665,-4.59365752939049,-4.41592409065527,-4.63775155260187,0.221827461946608
"363",-4.52662681163695,0.0338857377816528,2013.96,3,"WAH3",-4.45885533607364,-4.59439828720026,-4.41413324559091,-4.63912037768299,0.224987132092082
"364",-4.52641580271444,0.0343665745190213,2014.296,3,"WAH3",-4.4576826536764,-4.59514895175248,-4.41232595921323,-4.64050564621565,0.228179687002415
"365",-4.52620479468401,0.0348521625957165,2014.632,3,"WAH3",-4.45650046949258,-4.59590911987544,-4.41050290027428,-4.64190668909374,0.23140378881946
"366",-4.52599378738424,0.0353423097791556,2014.968,3,"WAH3",-4.45530916782593,-4.59667840694255,-4.40866470678462,-4.64332286798385,0.234658161199237
"367",-4.5257827806609,0.0358368327141333,2015.304,3,"WAH3",-4.45410911523263,-4.59745644608917,-4.40681198729098,-4.64475357403082,0.237941586739838
"368",-4.52557177439817,0.0363355568509137,2015.64,3,"WAH3",-4.45290066069634,-4.5982428881,-4.40494532114618,-4.64619822765017,0.241252906503993
"369",-4.52536076849298,0.0368383157639173,2015.976,3,"WAH3",-4.45168413696514,-4.59903740002081,-4.40306526074526,-4.64765627624069,0.24459101549543
"370",-4.52514976284847,0.0373449506507295,2016.312,3,"WAH3",-4.45045986154701,-4.59983966414993,-4.40117233318221,-4.64912719251472,0.247954859332507
"371",-4.52493875739871,0.0378553100771157,2016.648,3,"WAH3",-4.44922813724448,-4.60064937755294,-4.3992670411211,-4.65061047367632,0.25134343255522
"372",-4.52472775208733,0.0383692492486023,2016.984,3,"WAH3",-4.44798925359012,-4.60146625058453,-4.39734986519293,-4.65210563898173,0.2547557737888
"373",-4.52451674686277,0.0388866295040684,2017.32,3,"WAH3",-4.44674348785463,-4.6022900058709,-4.39542126567208,-4.65361222805345,0.25819096238137
"374",-4.52430574169571,0.0394073180458613,2017.656,3,"WAH3",-4.44549110560398,-4.60312037778743,-4.39348168338969,-4.65512980000173,0.26164811661204
"375",-4.52409473656323,0.0399311873838397,2017.992,3,"WAH3",-4.44423236179555,-4.60395711133091,-4.39153154156345,-4.65665793156302,0.265126389999569
"376",-4.52388373144541,0.0404581150093217,2018.328,3,"WAH3",-4.44296750142676,-4.60479996146405,-4.38957124687664,-4.65819621601417,0.26862496913753
"377",-4.52367272633506,0.0409879834812064,2018.664,3,"WAH3",-4.44169675937264,-4.60564869329747,-4.387601189202,-4.65974426346811,0.27214307426611
"378",-4.52346172122845,0.0415206800449103,2019,3,"WAH3",-4.44042036113863,-4.60650308131827,-4.38562174285744,-4.66130169959946,0.275679956742016
"379",-4.47803488223979,0.0641228836541489,1977,4,"WAH3",-4.34978911493149,-4.60628064954809,-4.26516031259367,-4.69090945188591,0.42574913929224
"380",-4.47752921850041,0.0633888316328458,1977.336,4,"WAH3",-4.35075155523472,-4.6043068817661,-4.26709154812064,-4.68796688888019,0.420875340759549
"381",-4.47702355478706,0.0626568551505889,1977.672,4,"WAH3",-4.35170984448588,-4.60233726508824,-4.26901589331787,-4.68503121625626,0.416015322938394
"382",-4.47651789112577,0.06192702812376,1978.008,4,"WAH3",-4.35266383487825,-4.60037194737329,-4.27093310282445,-4.68210267942709,0.411169576602646
"383",-4.47601222754018,0.0611994270177879,1978.344,4,"WAH3",-4.3536133735046,-4.59841108157575,-4.27284292281478,-4.67918153226557,0.406338609450787
"384",-4.47550656404508,0.060474131212907,1978.68,4,"WAH3",-4.35455830161927,-4.59645482647089,-4.27474508977789,-4.67626803831227,0.401522948534385
"385",-4.4750009006532,0.059751222755384,1979.016,4,"WAH3",-4.35549845514243,-4.59450334616397,-4.27663933135003,-4.67336246995638,0.396723138606349
"386",-4.47449523736973,0.0590307866065425,1979.352,4,"WAH3",-4.35643366415665,-4.59255681058282,-4.27852536548256,-4.6704651092569,0.391939743774346
"387",-4.4739895741737,0.0583129112089164,1979.688,4,"WAH3",-4.35736375175587,-4.59061539659153,-4.28040289854379,-4.66757624980362,0.387173351259829
"388",-4.47348391103848,0.0575976886129086,1980.024,4,"WAH3",-4.35828853381267,-4.5886792882643,-4.28227162491899,-4.66469619715798,0.382424572238987
"389",-4.47297824792736,0.0568852149058429,1980.36,4,"WAH3",-4.35920781811568,-4.58674867773905,-4.28413122558162,-4.6618252702731,0.377694044691481
"390",-4.4724725847711,0.0561755909373488,1980.696,4,"WAH3",-4.3601214028964,-4.5848237666458,-4.28598136566276,-4.65896380387944,0.372982438216685
"391",-4.47196692149388,0.0554689223774701,1981.032,4,"WAH3",-4.36102907673894,-4.58290476624882,-4.28782169428413,-4.65611214870364,0.368290454419512
"392",-4.47146125801065,0.0547653201004731,1981.368,4,"WAH3",-4.3619306178097,-4.58099189821159,-4.28965184328128,-4.65327067274001,0.363618829458737
"393",-4.47095559420847,0.0540649008058951,1981.704,4,"WAH3",-4.36282579259668,-4.57908539582026,-4.29147142512322,-4.65043976329372,0.3589683381705
"394",-4.47044992996922,0.053367786856021,1982.04,4,"WAH3",-4.36371435625718,-4.57718550368126,-4.29328003347461,-4.64761982646383,0.354339792989215
"395",-4.46994426517474,0.0526741063874235,1982.376,4,"WAH3",-4.36459605239989,-4.57529247794959,-4.29507724283066,-4.64481128751882,0.349734044688153
"396",-4.46943859970689,0.0519839935469642,1982.712,4,"WAH3",-4.36547061261296,-4.57340658680082,-4.29686260773369,-4.64201459168009,0.345151983946396
"397",-4.46893293344752,0.0512975887689447,1983.048,4,"WAH3",-4.36633775590963,-4.57152811098541,-4.29863566185302,-4.63923020504201,0.340594543188988
"398",-4.46842726627941,0.0506150392138387,1983.384,4,"WAH3",-4.36719718785174,-4.56965734470709,-4.30039591652944,-4.63645861602939,0.336062699499955
"399",-4.46792159808778,0.0499364992868423,1983.72,4,"WAH3",-4.3680485995141,-4.56779459666147,-4.30214285905516,-4.6337003371204,0.331557478065244
"400",-4.46741592875824,0.0492621306956139,1984.056,4,"WAH3",-4.36889166736701,-4.56594019014947,-4.30387595248019,-4.63095590503629,0.327079952556103
"401",-4.46691025818382,0.0485921028994553,1984.392,4,"WAH3",-4.36972605238491,-4.56409446398273,-4.3055946341281,-4.62822588223954,0.322631248111446
"402",-4.46640458627574,0.0479265937166661,1984.728,4,"WAH3",-4.37055139884241,-4.56225777370907,-4.30729831359052,-4.62551085896096,0.318212545370443
"403",-4.46589891294799,0.0472657895278916,1985.064,4,"WAH3",-4.37136733389221,-4.56043049200378,-4.30898637203667,-4.62281145385932,0.313825081822657
"404",-4.46539323812671,0.0466098858515243,1985.4,4,"WAH3",-4.37217346642367,-4.55861300982976,-4.31065816031248,-4.62012831594095,0.309470155628475
"405",-4.46488756176587,0.0459590880584344,1985.736,4,"WAH3",-4.372969385649,-4.55680573788274,-4.31231299658357,-4.61746212694818,0.305149130364612
"406",-4.46438188382339,0.0453136116094364,1986.072,4,"WAH3",-4.37375466060452,-4.55500910704226,-4.31395016552299,-4.61481360212379,0.300863436600798
"407",-4.46387620427031,0.0446736826860818,1986.408,4,"WAH3",-4.37452883889814,-4.55322356964247,-4.31556891622632,-4.6121834923143,0.296614576087975
"408",-4.46337052310579,0.0440395389056371,1986.744,4,"WAH3",-4.37529144529451,-4.55144960091706,-4.31716845985306,-4.60957258635851,0.292404126505451
"409",-4.46286484033269,0.0434114295040903,1987.08,4,"WAH3",-4.37604198132451,-4.54968769934087,-4.3187479689947,-4.60698171167068,0.288233742675986
"410",-4.46235915596305,0.0427896159485338,1987.416,4,"WAH3",-4.37677992406598,-4.54793838786012,-4.32030657564717,-4.60441173627893,0.284105160631762
"411",-4.46185347002731,0.042174372590784,1987.752,4,"WAH3",-4.37750472484574,-4.54620221520888,-4.32184336905024,-4.60186357100438,0.280020201954139
"412",-4.4613477825581,0.0415659868245931,1988.088,4,"WAH3",-4.37821580890892,-4.54447975620729,-4.32335739514936,-4.59933816996684,0.27598077481748
"413",-4.46084209358858,0.0409647596955162,1988.424,4,"WAH3",-4.37891257419754,-4.54277161297961,-4.32484765456937,-4.59683653260778,0.27198887803841
"414",-4.46033640315279,0.0403710065452947,1988.76,4,"WAH3",-4.3795943900622,-4.54107841624338,-4.32631310047566,-4.59435970582992,0.268046605354257
"415",-4.4598307112848,0.0397850571884347,1989.096,4,"WAH3",-4.38026059690793,-4.53940082566167,-4.32775263798707,-4.59190878458253,0.264156146595454
"416",-4.45932501800746,0.0392072565621193,1989.432,4,"WAH3",-4.38091050488322,-4.5377395311317,-4.32916512200712,-4.5894849140078,0.260319792000688
"417",-4.45881932332394,0.0386379653891736,1989.768,4,"WAH3",-4.38154339254559,-4.53609525410229,-4.33054935501459,-4.5870892916333,0.256539936618706
"418",-4.45831362723509,0.0380775602876055,1990.104,4,"WAH3",-4.38215850665988,-4.5344687478103,-4.33190408671728,-4.5847231677529,0.252819081035629
"419",-4.45780792971888,0.0375264343907509,1990.44,4,"WAH3",-4.38275506093738,-4.53286079850038,-4.33322801197266,-4.5823878474651,0.249159835492446
"420",-4.45730223071548,0.0369849978882168,1990.776,4,"WAH3",-4.38333223493905,-4.53127222649191,-4.33451976897715,-4.58008469245381,0.245564923476657
"421",-4.45679653016101,0.0364536778597192,1991.112,4,"WAH3",-4.38388917444157,-4.52970388588045,-4.33577793985149,-4.57781512047052,0.242037180619027
"422",-4.45629082796048,0.035932918657325,1991.448,4,"WAH3",-4.38442499064583,-4.52815666527513,-4.33700104934473,-4.57558060657623,0.238579557231505
"423",-4.45578512397073,0.0354231820720096,1991.784,4,"WAH3",-4.38493875982671,-4.52663148811475,-4.33818756426418,-4.57338268367729,0.235195119413108
"424",-4.45527941804379,0.0349249467022262,1992.12,4,"WAH3",-4.38542952463933,-4.52512931144824,-4.33933589561505,-4.57122294047252,0.231887044857473
"425",-4.45477370999891,0.0344387078743183,1992.456,4,"WAH3",-4.38589629425028,-4.52365112574755,-4.34044439883669,-4.56910302116113,0.228658622324438
"426",-4.45426799960769,0.0339649772399889,1992.792,4,"WAH3",-4.38633804512771,-4.52219795408767,-4.34151137512399,-4.56702462409139,0.225513248967401
"427",-4.45376228663734,0.0335042815725562,1993.128,4,"WAH3",-4.38675372349223,-4.52077084978245,-4.34253507546686,-4.56498949780783,0.222454422340967
"428",-4.45325657082884,0.03305716208464,1993.464,4,"WAH3",-4.38714224665956,-4.51937089499812,-4.34351370289351,-4.56299943876417,0.219485735870659
"429",-4.45275085188729,0.0326241733525541,1993.8,4,"WAH3",-4.38750250518218,-4.5179991985924,-4.34444541603161,-4.56105628774296,0.216610871711351
"430",-4.4522451295149,0.0322058814172218,1994.136,4,"WAH3",-4.38783336668046,-4.51665689234935,-4.34532833544584,-4.55916192358397,0.213833588138124
"431",-4.45173940340201,0.0318028623851271,1994.472,4,"WAH3",-4.38813367863175,-4.51534512817226,-4.34616054827342,-4.55731825853059,0.211157710257176
"432",-4.45123367322365,0.0314157005363393,1994.808,4,"WAH3",-4.38840227215097,-4.51406507429633,-4.3469401145017,-4.5555272319456,0.208587117443896
"433",-4.45072793865413,0.0310449855096703,1995.144,4,"WAH3",-4.38863796763478,-4.51281790967347,-4.34766507632739,-4.55379080098086,0.206125724653479
"434",-4.45022219937555,0.030691310011601,1995.48,4,"WAH3",-4.38883957935235,-4.51160481939875,-4.34833346577097,-4.55211093298013,0.203777467209164
"435",-4.44971645507947,0.0303552668930707,1995.816,4,"WAH3",-4.38900592129333,-4.51042698886561,-4.3489433143828,-4.55048959577614,0.201546281393334
"436",-4.44921070545897,0.0300374452367075,1996.152,4,"WAH3",-4.38913581498555,-4.50928559593238,-4.34949266622479,-4.54892874469315,0.199436078468354
"437",-4.44870495023597,0.0297384270420631,1996.488,4,"WAH3",-4.38922809615185,-4.5081818043201,-4.34997958890201,-4.54743031156994,0.197450722667933
"438",-4.44819918916506,0.029458783216241,1996.824,4,"WAH3",-4.38928162273258,-4.50711675559754,-4.35040218687679,-4.54599619145334,0.195594004576552
"439",-4.44769342200438,0.0291990686938716,1997.16,4,"WAH3",-4.38929528461663,-4.50609155939212,-4.3507586176403,-4.54462822636845,0.193869608728155
"440",-4.44718764855857,0.0289598182896301,1997.496,4,"WAH3",-4.38926801197931,-4.50510728513783,-4.35104710552427,-4.54332819159286,0.192281086068592
