"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"77",-3.66716755103188,0.0313364164761546,2002.536,1,"WAH3",-3.60449471807957,-3.72984038398419,-3.55968386527385,-3.77465123678992,0.214967371516069
"78",-3.66696663665287,0.0315319144369227,2002.872,1,"WAH3",-3.60390280777902,-3.73003046552672,-3.5588123942791,-3.77512087902664,0.21630848474754
"79",-3.66676571557284,0.031745791020104,2003.208,1,"WAH3",-3.60327413353264,-3.73025729761305,-3.55787787803911,-3.77565355310658,0.217775675067478
"80",-3.66656478757486,0.0319776794564232,2003.544,1,"WAH3",-3.60260942866201,-3.7305201464877,-3.55688157435292,-3.77624800079679,0.219366426443866
"81",-3.66636385246733,0.0322271930347478,2003.88,1,"WAH3",-3.60190946639783,-3.73081823853682,-3.55582480944541,-3.77690289548924,0.221078086043834
"82",-3.66616291006319,0.0324939276499793,2004.216,1,"WAH3",-3.60117505476323,-3.73115076536315,-3.55470896920711,-3.77761685091926,0.222907881712151
"83",-3.66596196022506,0.0327774651706562,2004.552,1,"WAH3",-3.60040702988375,-3.73151689056638,-3.55353548768859,-3.77838843276153,0.224852945072938
"84",-3.66576100284974,0.0330773760687086,2004.888,1,"WAH3",-3.59960625071233,-3.73191575498716,-3.55230583806488,-3.77921616763461,0.226910329569738
"85",-3.66556003784001,0.0333932217767523,2005.224,1,"WAH3",-3.5987735942865,-3.73234648139351,-3.55102152452174,-3.78009855115828,0.229077026636535
"86",-3.6653590651604,0.0337245577500994,2005.56,1,"WAH3",-3.5979099496602,-3.7328081806606,-3.54968407180885,-3.78103405851194,0.231349986703087
"87",-3.6651580848153,0.0340709356085705,2005.896,1,"WAH3",-3.59701621359816,-3.73329995603244,-3.54829501787143,-3.78202115175917,0.233726133887739
"88",-3.66495709681605,0.0344319049883189,2006.232,1,"WAH3",-3.59609328683941,-3.73382090679269,-3.5468559074656,-3.7830582861665,0.236202378700905
"89",-3.66475610124095,0.0348070159995833,2006.568,1,"WAH3",-3.59514206924178,-3.73437013324011,-3.54536828378834,-3.78414391869356,0.238775634905219
"90",-3.66455509820883,0.0351958207461121,2006.904,1,"WAH3",-3.59416345671661,-3.73494673970106,-3.54383368323945,-3.78527651317822,0.241442829938763
"91",-3.66435408784554,0.0355978746401869,2007.24,1,"WAH3",-3.59315833856517,-3.73554983712592,-3.54225363087749,-3.7864545448136,0.24420091393611
"92",-3.66415307033993,0.0360127382420635,2007.576,1,"WAH3",-3.5921275938558,-3.73617854682406,-3.5406296341665,-3.78767650651336,0.247046872346861
"93",-3.66395204591664,0.0364399782798758,2007.912,1,"WAH3",-3.59107208935689,-3.73683200247639,-3.53896317945055,-3.78894091238272,0.249977732932174
"94",-3.66375101480622,0.0368791685516857,2008.248,1,"WAH3",-3.58999267770285,-3.73750935190959,-3.53725572882981,-3.79024630078263,0.252990571952814
"95",-3.66354997728918,0.0373298913149634,2008.584,1,"WAH3",-3.58889019465925,-3.7382097599191,-3.5355087154387,-3.79159123913966,0.256082523700966
"96",-3.66334893367257,0.0377917379290916,2008.92,1,"WAH3",-3.58776545781439,-3.73893240953076,-3.53372354121867,-3.79297432612648,0.259250784907805
"97",-3.66314788426729,0.0382643094089246,2009.256,1,"WAH3",-3.58661926544944,-3.73967650308514,-3.53190157499684,-3.79439419353774,0.262492618540903
"98",-3.66294682941417,0.0387472174698631,2009.592,1,"WAH3",-3.58545239447444,-3.74044126435389,-3.53004414892745,-3.79584950990088,0.26580536097343
"99",-3.66274576946897,0.0392400847705806,2009.928,1,"WAH3",-3.5842655999278,-3.74122593901013,-3.52815255764434,-3.79733898129359,0.269186423649249
"100",-3.66254470478846,0.0397425450919148,2010.264,1,"WAH3",-3.58305961460463,-3.74202979497229,-3.5262280576334,-3.79886135194352,0.272633294310115
"101",-3.66234363573635,0.0402542440041465,2010.6,1,"WAH3",-3.58183514772806,-3.74285212374465,-3.52427186494976,-3.80041540652295,0.276143541573193
"102",-3.66214256267959,0.0407748386862912,2010.936,1,"WAH3",-3.58059288530701,-3.74369224005217,-3.52228515583389,-3.80199996952529,0.279714813691402
"103",-3.66194148598307,0.0413039977637536,2011.272,1,"WAH3",-3.57933349045556,-3.74454948151058,-3.5202690672632,-3.80361390470293,0.28334483743973
"104",-3.66174040599689,0.0418414015932174,2011.608,1,"WAH3",-3.57805760281045,-3.74542320918332,-3.5182246959621,-3.80525611603167,0.287031420069573
"105",-3.66153932306468,0.0423867418136868,2011.944,1,"WAH3",-3.57676583943731,-3.74631280669206,-3.51615309995024,-3.80692554617912,0.290772446228882
"106",-3.66133823752531,0.042939721018357,2012.28,1,"WAH3",-3.5754587954886,-3.74721767956203,-3.51405529966971,-3.80862117538092,0.294565875711205
"107",-3.66113714968597,0.0435000528260803,2012.616,1,"WAH3",-3.57413704403381,-3.74813725533813,-3.511932277713,-3.81034202165894,0.29840974394594
"108",-3.66093605984095,0.0440674614136527,2012.952,1,"WAH3",-3.57280113701364,-3.74907098266825,-3.50978498044603,-3.81208713923586,0.30230215878983
"109",-3.66073496827775,0.0446416812118371,2013.288,1,"WAH3",-3.57145160585407,-3.75001833070142,-3.50761431905691,-3.81385561749859,0.306241298441682
"110",-3.66053387524235,0.0452224569904152,2013.624,1,"WAH3",-3.57008896126152,-3.75097878922318,-3.50542116922943,-3.81564658125526,0.310225412025829
"111",-3.66033278096487,0.0458095434574244,2013.96,1,"WAH3",-3.56871369405002,-3.75195186787972,-3.50320637254343,-3.81745918938632,0.314252816842894
"112",-3.66013168566773,0.0464027050045013,2014.296,1,"WAH3",-3.56732627565872,-3.75293709567673,-3.5009707373563,-3.81929263397915,0.318321896622855
"113",-3.65993058952914,0.04700171584734,2014.632,1,"WAH3",-3.56592715783446,-3.75393402122382,-3.49871503828485,-3.82114614077343,0.322431102488581
"114",-3.65972949271164,0.0476063595474652,2014.968,1,"WAH3",-3.56451677361671,-3.75494221180657,-3.49644001787404,-3.82301896754925,0.32657894967521
"115",-3.6595283953701,0.0482164286793976,2015.304,1,"WAH3",-3.56309553801131,-3.7559612527289,-3.49414638774665,-3.82491040299355,0.330764015246904
"116",-3.65932729761875,0.0488317248526796,2015.64,1,"WAH3",-3.5616638479134,-3.75699074732411,-3.49183482849478,-3.82681976674273,0.334984938247942
"117",-3.65912619955834,0.0494520580283341,2015.976,1,"WAH3",-3.56022208350167,-3.75803031561501,-3.48950599205152,-3.82874640706516,0.339240415013646
"118",-3.65892510128297,0.05007724603278,2016.312,1,"WAH3",-3.55877060921741,-3.75907959334853,-3.48716050336505,-3.83068969920088,0.343529195835836
"119",-3.65872400285386,0.0507071143425678,2016.648,1,"WAH3",-3.55730977416872,-3.76013823153899,-3.48479896111079,-3.83264904459692,0.347850083486132
"120",-3.65852290432208,0.0513414953232523,2016.984,1,"WAH3",-3.55583991367558,-3.76120589496859,-3.48242194032477,-3.83462386831939,0.352201927994622
"121",-3.65832180573377,0.0519802277145856,2017.32,1,"WAH3",-3.5543613503046,-3.76228226116294,-3.48002999417462,-3.83661361729292,0.3565836231183
"122",-3.65812070711234,0.0526231563770592,2017.656,1,"WAH3",-3.55287439435822,-3.76336701986646,-3.47762365481117,-3.83861775941351,0.360994104602342
"123",-3.65791960847468,0.0532701317146076,2017.992,1,"WAH3",-3.55137934504547,-3.7644598719039,-3.47520343536475,-3.84063578158461,0.365432346219865
"124",-3.65771850983499,0.053921009355452,2018.328,1,"WAH3",-3.54987649112409,-3.7655605285459,-3.47276983104373,-3.84266718862625,0.369897357582519
"125",-3.657517411196,0.0545756503096689,2018.664,1,"WAH3",-3.54836611057666,-3.76666871181534,-3.4703233185853,-3.8447115038067,0.374388185221406
"126",-3.65731631255736,0.0552339205847279,2019,1,"WAH3",-3.5468484713879,-3.76778415372681,-3.46786435758252,-3.84676826753219,0.378903909949671
"127",-3.88694448197705,0.138003139716176,1977,2,"WAH3",-3.6109382025447,-4.1629507614094,-3.41359469374703,-4.36029427020707,0.946699576460044
"128",-3.886572242786,0.136388483457109,1977.336,2,"WAH3",-3.61379527587179,-4.15934920970022,-3.41876071404678,-4.35438377152523,0.935623057478442
"129",-3.88620000346564,0.134779491837764,1977.672,2,"WAH3",-3.61664101979011,-4.15575898714117,-3.42390730454324,-4.34849270238804,0.924585397844799
"130",-3.88582776388665,0.133176371144462,1978.008,2,"WAH3",-3.61947502159772,-4.15218050617557,-3.42903375754648,-4.34262177022682,0.913588012680341
"131",-3.88545552390989,0.131579334877368,1978.344,2,"WAH3",-3.62229685415515,-4.14861419366462,-3.4341393406133,-4.33677170720647,0.902632366593166
"132",-3.88508328335962,0.129988604808033,1978.68,2,"WAH3",-3.62510607374355,-4.14506049297569,-3.43922329289314,-4.3309432738261,0.891719980932962
"133",-3.8847110420516,0.128404410093979,1979.016,2,"WAH3",-3.62790222186364,-4.14151986223956,-3.44428482819307,-4.32513725591014,0.880852427717073
"134",-3.88433879980378,0.126826987923503,1979.352,2,"WAH3",-3.63068482395678,-4.13799277565079,-3.44932313277686,-4.31935446683071,0.870031334053848
"135",-3.88396655644175,0.125256585072822,1979.688,2,"WAH3",-3.63345338629611,-4.1344797265874,-3.45433736002944,-4.31359575285406,0.859258392824617
"136",-3.88359431179276,0.123693458060569,1980.024,2,"WAH3",-3.63620739567162,-4.13098122791389,-3.45932662992097,-4.30786199366454,0.848535363743562
"137",-3.88322206569865,0.12213787431166,1980.36,2,"WAH3",-3.63894631707533,-4.12749781432197,-3.46429002502774,-4.30215410636955,0.83786408134181
"138",-3.88284981804852,0.120590114182853,1980.696,2,"WAH3",-3.64166958968281,-4.12403004641422,-3.46922658361716,-4.29647305247988,0.827246468862726
"139",-3.88247756874099,0.11905047106965,1981.032,2,"WAH3",-3.64437662660169,-4.12057851088029,-3.47413529924335,-4.29081983823863,0.816684538995282
"140",-3.88210531770157,0.117519252539,1981.368,2,"WAH3",-3.64706681262357,-4.11714382277957,-3.47901511687938,-4.28519551852376,0.80618040164438
"141",-3.88173306493685,0.11599678216086,1981.704,2,"WAH3",-3.64973950061513,-4.11372662925857,-3.48386492668919,-4.27960120318452,0.79573627649533
"142",-3.88136081046864,0.114483399140135,1982.04,2,"WAH3",-3.65239401218837,-4.11032760874891,-3.48868356522416,-4.27403805571311,0.78535449048895
"143",-3.8809885543564,0.112979459133205,1982.376,2,"WAH3",-3.65502963608999,-4.10694747262281,-3.49346981264493,-4.26850729606788,0.77503748342295
"144",-3.88061629676542,0.111485335581371,1982.712,2,"WAH3",-3.65764562560268,-4.10358696792817,-3.49822238821575,-4.2630102053151,0.764787817099349
"145",-3.88024403787952,0.110001419260786,1983.048,2,"WAH3",-3.66024119935795,-4.10024687640109,-3.50293995176102,-4.25754812399801,0.754608172236993
"146",-3.87987177792711,0.108528119019589,1983.384,2,"WAH3",-3.66281553988793,-4.09692801596629,-3.50762110116295,-4.25212245469127,0.74450135352832
"147",-3.87949951725365,0.107065862988884,1983.72,2,"WAH3",-3.66536779127588,-4.09363124323142,-3.51226436828035,-4.24673466622695,0.734470297946599
"148",-3.87912725622368,0.1056150985892,1984.056,2,"WAH3",-3.66789705904528,-4.09035745340208,-3.51686821882853,-4.24138629361884,0.724518074790307
"149",-3.87875499524699,0.104176293583951,1984.392,2,"WAH3",-3.67040240807909,-4.08710758241489,-3.52143104879208,-4.2360789417019,0.714647892909818
"150",-3.87838273484425,0.102749937630019,1984.728,2,"WAH3",-3.67288285958422,-4.08388261010429,-3.52595117917207,-4.23081429051644,0.704863111344366
"151",-3.87801047555299,0.101336542736121,1985.064,2,"WAH3",-3.67533739008075,-4.08068356102523,-3.53042685431975,-4.22559409678624,0.695167242466484
"152",-3.87763821794842,0.0999366446761068,1985.4,2,"WAH3",-3.6777649285962,-4.07751150730063,-3.53485623710983,-4.220420198787,0.685563961677163
"153",-3.87726596269211,0.0985508048025427,1985.736,2,"WAH3",-3.68016435308703,-4.0743675722972,-3.5392374027686,-4.21529452261563,0.676057119847022
"154",-3.87689371045785,0.0971796104818167,1986.072,2,"WAH3",-3.68253448949422,-4.07125293142149,-3.54356833730729,-4.21021908360842,0.666650746301133
"155",-3.87652146194111,0.0958236765226554,1986.408,2,"WAH3",-3.6848741088958,-4.06816881498642,-3.5478469326318,-4.20519599125042,0.657349058618622
"156",-3.87614921788392,0.0944836467857413,1986.744,2,"WAH3",-3.68718192431243,-4.0651165114554,-3.55207098104661,-4.20022745472123,0.648156473674616
"157",-3.87577697903433,0.0931601942576773,1987.08,2,"WAH3",-3.68945659051898,-4.06209736754969,-3.55623817496051,-4.19531578310816,0.639077608147644
"158",-3.87540474613971,0.0918540221963659,1987.416,2,"WAH3",-3.69169670174698,-4.05911279053244,-3.56034610295125,-4.19046338932817,0.630117286376918
